,variable,Date,Hour,value,units,site,dates,WeekDay,WeekPart,time stamp
12066,Total.Flow,3/16/2018,12,0.473733333,GPM,BuildingB,3/16/2018,6,Weekend,3/16/2018 12:00
12067,Total.Flow,3/16/2018,13,0.286733333,GPM,BuildingB,3/16/2018,6,Weekend,3/16/2018 13:00
12068,Total.Flow,3/16/2018,14,0.249333333,GPM,BuildingB,3/16/2018,6,Weekend,3/16/2018 14:00
12069,Total.Flow,3/16/2018,15,0.137133333,GPM,BuildingB,3/16/2018,6,Weekend,3/16/2018 15:00
12070,Total.Flow,3/16/2018,16,0.099733333,GPM,BuildingB,3/16/2018,6,Weekend,3/16/2018 16:00
12071,Total.Flow,3/16/2018,17,0.137133333,GPM,BuildingB,3/16/2018,6,Weekend,3/16/2018 17:00
12072,Total.Flow,3/16/2018,18,0.199466667,GPM,BuildingB,3/16/2018,6,Weekend,3/16/2018 18:00
12073,Total.Flow,3/16/2018,19,0.473733333,GPM,BuildingB,3/16/2018,6,Weekend,3/16/2018 19:00
12074,Total.Flow,3/16/2018,20,0.2244,GPM,BuildingB,3/16/2018,6,Weekend,3/16/2018 20:00
12075,Total.Flow,3/16/2018,21,0.099733333,GPM,BuildingB,3/16/2018,6,Weekend,3/16/2018 21:00
12076,Total.Flow,3/16/2018,22,0.187,GPM,BuildingB,3/16/2018,6,Weekend,3/16/2018 22:00
12077,Total.Flow,3/16/2018,23,0.162066667,GPM,BuildingB,3/16/2018,6,Weekend,3/16/2018 23:00
12078,Total.Flow,3/17/2018,0,0.099733333,GPM,BuildingB,3/17/2018,7,Weekend,3/17/2018 0:00
12079,Total.Flow,3/17/2018,1,0,GPM,BuildingB,3/17/2018,7,Weekend,3/17/2018 1:00
12080,Total.Flow,3/17/2018,2,0,GPM,BuildingB,3/17/2018,7,Weekend,3/17/2018 2:00
12081,Total.Flow,3/17/2018,3,0,GPM,BuildingB,3/17/2018,7,Weekend,3/17/2018 3:00
12082,Total.Flow,3/17/2018,4,0,GPM,BuildingB,3/17/2018,7,Weekend,3/17/2018 4:00
12083,Total.Flow,3/17/2018,5,0.012466667,GPM,BuildingB,3/17/2018,7,Weekend,3/17/2018 5:00
12084,Total.Flow,3/17/2018,6,0.2003,GPM,BuildingB,3/17/2018,7,Weekend,3/17/2018 6:00
12085,Total.Flow,3/17/2018,7,0.398933333,GPM,BuildingB,3/17/2018,7,Weekend,3/17/2018 7:00
12086,Total.Flow,3/17/2018,8,0.349066667,GPM,BuildingB,3/17/2018,7,Weekend,3/17/2018 8:00
12087,Total.Flow,3/17/2018,9,0.2618,GPM,BuildingB,3/17/2018,7,Weekend,3/17/2018 9:00
12088,Total.Flow,3/17/2018,10,1.1968,GPM,BuildingB,3/17/2018,7,Weekend,3/17/2018 10:00
12089,Total.Flow,3/17/2018,11,0.585933333,GPM,BuildingB,3/17/2018,7,Weekend,3/17/2018 11:00
12090,Total.Flow,3/17/2018,12,1.209266667,GPM,BuildingB,3/17/2018,7,Weekend,3/17/2018 12:00
12091,Total.Flow,3/17/2018,13,0.648266667,GPM,BuildingB,3/17/2018,7,Weekend,3/17/2018 13:00
12092,Total.Flow,3/17/2018,14,0.735533333,GPM,BuildingB,3/17/2018,7,Weekend,3/17/2018 14:00
12093,Total.Flow,3/17/2018,15,0.4488,GPM,BuildingB,3/17/2018,7,Weekend,3/17/2018 15:00
12094,Total.Flow,3/17/2018,16,0.236866667,GPM,BuildingB,3/17/2018,7,Weekend,3/17/2018 16:00
12095,Total.Flow,3/17/2018,17,0.049866667,GPM,BuildingB,3/17/2018,7,Weekend,3/17/2018 17:00
12096,Total.Flow,3/17/2018,18,0.024733333,GPM,BuildingB,3/17/2018,7,Weekend,3/17/2018 18:00
12097,Total.Flow,3/17/2018,19,0.0374,GPM,BuildingB,3/17/2018,7,Weekend,3/17/2018 19:00
12098,Total.Flow,3/17/2018,20,0.386466667,GPM,BuildingB,3/17/2018,7,Weekend,3/17/2018 20:00
12099,Total.Flow,3/17/2018,21,0.137133333,GPM,BuildingB,3/17/2018,7,Weekend,3/17/2018 21:00
12100,Total.Flow,3/17/2018,22,0.062333333,GPM,BuildingB,3/17/2018,7,Weekend,3/17/2018 22:00
12101,Total.Flow,3/17/2018,23,0.137133333,GPM,BuildingB,3/17/2018,7,Weekend,3/17/2018 23:00
12102,Total.Flow,3/18/2018,0,0.062333333,GPM,BuildingB,3/18/2018,1,Weekday,3/18/2018 0:00
12103,Total.Flow,3/18/2018,1,0.062333333,GPM,BuildingB,3/18/2018,1,Weekday,3/18/2018 1:00
12104,Total.Flow,3/18/2018,2,0,GPM,BuildingB,3/18/2018,1,Weekday,3/18/2018 2:00
12105,Total.Flow,3/18/2018,3,0.012466667,GPM,BuildingB,3/18/2018,1,Weekday,3/18/2018 3:00
12106,Total.Flow,3/18/2018,4,0,GPM,BuildingB,3/18/2018,1,Weekday,3/18/2018 4:00
12107,Total.Flow,3/18/2018,5,0,GPM,BuildingB,3/18/2018,1,Weekday,3/18/2018 5:00
12108,Total.Flow,3/18/2018,6,0,GPM,BuildingB,3/18/2018,1,Weekday,3/18/2018 6:00
12109,Total.Flow,3/18/2018,7,0.623333333,GPM,BuildingB,3/18/2018,1,Weekday,3/18/2018 7:00
12110,Total.Flow,3/18/2018,8,0.536066667,GPM,BuildingB,3/18/2018,1,Weekday,3/18/2018 8:00
12111,Total.Flow,3/18/2018,9,0.374,GPM,BuildingB,3/18/2018,1,Weekday,3/18/2018 9:00
12112,Total.Flow,3/18/2018,10,0.386466667,GPM,BuildingB,3/18/2018,1,Weekday,3/18/2018 10:00
12113,Total.Flow,3/18/2018,11,0.199466667,GPM,BuildingB,3/18/2018,1,Weekday,3/18/2018 11:00
12114,Total.Flow,3/18/2018,12,0.099733333,GPM,BuildingB,3/18/2018,1,Weekday,3/18/2018 12:00
12115,Total.Flow,3/18/2018,13,0.199466667,GPM,BuildingB,3/18/2018,1,Weekday,3/18/2018 13:00
12116,Total.Flow,3/18/2018,14,0.648266667,GPM,BuildingB,3/18/2018,1,Weekday,3/18/2018 14:00
12117,Total.Flow,3/18/2018,15,0.124666667,GPM,BuildingB,3/18/2018,1,Weekday,3/18/2018 15:00
12118,Total.Flow,3/18/2018,16,0.099733333,GPM,BuildingB,3/18/2018,1,Weekday,3/18/2018 16:00
12119,Total.Flow,3/18/2018,17,0.0748,GPM,BuildingB,3/18/2018,1,Weekday,3/18/2018 17:00
12120,Total.Flow,3/18/2018,18,0.274266667,GPM,BuildingB,3/18/2018,1,Weekday,3/18/2018 18:00
12121,Total.Flow,3/18/2018,19,0.1496,GPM,BuildingB,3/18/2018,1,Weekday,3/18/2018 19:00
12122,Total.Flow,3/18/2018,20,0.236866667,GPM,BuildingB,3/18/2018,1,Weekday,3/18/2018 20:00
12123,Total.Flow,3/18/2018,21,0.2244,GPM,BuildingB,3/18/2018,1,Weekday,3/18/2018 21:00
12124,Total.Flow,3/18/2018,22,0.423866667,GPM,BuildingB,3/18/2018,1,Weekday,3/18/2018 22:00
12125,Total.Flow,3/18/2018,23,0.1122,GPM,BuildingB,3/18/2018,1,Weekday,3/18/2018 23:00
12126,Total.Flow,3/19/2018,0,0.012466667,GPM,BuildingB,3/19/2018,2,Weekday,3/19/2018 0:00
12127,Total.Flow,3/19/2018,1,0,GPM,BuildingB,3/19/2018,2,Weekday,3/19/2018 1:00
12128,Total.Flow,3/19/2018,2,0,GPM,BuildingB,3/19/2018,2,Weekday,3/19/2018 2:00
12129,Total.Flow,3/19/2018,3,0,GPM,BuildingB,3/19/2018,2,Weekday,3/19/2018 3:00
12130,Total.Flow,3/19/2018,4,0,GPM,BuildingB,3/19/2018,2,Weekday,3/19/2018 4:00
12131,Total.Flow,3/19/2018,5,0.099733333,GPM,BuildingB,3/19/2018,2,Weekday,3/19/2018 5:00
12132,Total.Flow,3/19/2018,6,0.324133333,GPM,BuildingB,3/19/2018,2,Weekday,3/19/2018 6:00
12133,Total.Flow,3/19/2018,7,1.6082,GPM,BuildingB,3/19/2018,2,Weekday,3/19/2018 7:00
12134,Total.Flow,3/19/2018,8,0.935,GPM,BuildingB,3/19/2018,2,Weekday,3/19/2018 8:00
12135,Total.Flow,3/19/2018,9,0.398933333,GPM,BuildingB,3/19/2018,2,Weekday,3/19/2018 9:00
12136,Total.Flow,3/19/2018,10,0.760466667,GPM,BuildingB,3/19/2018,2,Weekday,3/19/2018 10:00
12137,Total.Flow,3/19/2018,11,0.324133333,GPM,BuildingB,3/19/2018,2,Weekday,3/19/2018 11:00
12138,Total.Flow,3/19/2018,12,0.748,GPM,BuildingB,3/19/2018,2,Weekday,3/19/2018 12:00
12139,Total.Flow,3/19/2018,13,0.1496,GPM,BuildingB,3/19/2018,2,Weekday,3/19/2018 13:00
12140,Total.Flow,3/19/2018,14,0.062333333,GPM,BuildingB,3/19/2018,2,Weekday,3/19/2018 14:00
12141,Total.Flow,3/19/2018,15,0.398933333,GPM,BuildingB,3/19/2018,2,Weekday,3/19/2018 15:00
12142,Total.Flow,3/19/2018,16,0.4488,GPM,BuildingB,3/19/2018,2,Weekday,3/19/2018 16:00
12143,Total.Flow,3/19/2018,17,0.2618,GPM,BuildingB,3/19/2018,2,Weekday,3/19/2018 17:00
12144,Total.Flow,3/19/2018,18,0.274266667,GPM,BuildingB,3/19/2018,2,Weekday,3/19/2018 18:00
12145,Total.Flow,3/19/2018,19,0.398933333,GPM,BuildingB,3/19/2018,2,Weekday,3/19/2018 19:00
12146,Total.Flow,3/19/2018,20,0.473733333,GPM,BuildingB,3/19/2018,2,Weekday,3/19/2018 20:00
12147,Total.Flow,3/19/2018,21,0.660733333,GPM,BuildingB,3/19/2018,2,Weekday,3/19/2018 21:00
12148,Total.Flow,3/19/2018,22,0.099733333,GPM,BuildingB,3/19/2018,2,Weekday,3/19/2018 22:00
12149,Total.Flow,3/19/2018,23,0.124666667,GPM,BuildingB,3/19/2018,2,Weekday,3/19/2018 23:00
12150,Total.Flow,3/20/2018,0,0,GPM,BuildingB,3/20/2018,3,Weekday,3/20/2018 0:00
12151,Total.Flow,3/20/2018,1,0,GPM,BuildingB,3/20/2018,3,Weekday,3/20/2018 1:00
12152,Total.Flow,3/20/2018,2,0,GPM,BuildingB,3/20/2018,3,Weekday,3/20/2018 2:00
12153,Total.Flow,3/20/2018,3,0.012466667,GPM,BuildingB,3/20/2018,3,Weekday,3/20/2018 3:00
12154,Total.Flow,3/20/2018,4,0,GPM,BuildingB,3/20/2018,3,Weekday,3/20/2018 4:00
12155,Total.Flow,3/20/2018,5,0.062333333,GPM,BuildingB,3/20/2018,3,Weekday,3/20/2018 5:00
12156,Total.Flow,3/20/2018,6,1.246666667,GPM,BuildingB,3/20/2018,3,Weekday,3/20/2018 6:00
12157,Total.Flow,3/20/2018,7,0.997333333,GPM,BuildingB,3/20/2018,3,Weekday,3/20/2018 7:00
12158,Total.Flow,3/20/2018,8,0.374,GPM,BuildingB,3/20/2018,3,Weekday,3/20/2018 8:00
12159,Total.Flow,3/20/2018,9,0.398933333,GPM,BuildingB,3/20/2018,3,Weekday,3/20/2018 9:00
12160,Total.Flow,3/20/2018,10,0.4488,GPM,BuildingB,3/20/2018,3,Weekday,3/20/2018 10:00
12161,Total.Flow,3/20/2018,11,0.187,GPM,BuildingB,3/20/2018,3,Weekday,3/20/2018 11:00
12162,Total.Flow,3/20/2018,12,0.5984,GPM,BuildingB,3/20/2018,3,Weekday,3/20/2018 12:00
12163,Total.Flow,3/20/2018,13,0.2618,GPM,BuildingB,3/20/2018,3,Weekday,3/20/2018 13:00
12164,Total.Flow,3/20/2018,14,0.1496,GPM,BuildingB,3/20/2018,3,Weekday,3/20/2018 14:00
12165,Total.Flow,3/20/2018,15,0.1122,GPM,BuildingB,3/20/2018,3,Weekday,3/20/2018 15:00
12166,Total.Flow,3/20/2018,16,0.311666667,GPM,BuildingB,3/20/2018,3,Weekday,3/20/2018 16:00
12167,Total.Flow,3/20/2018,17,0.187,GPM,BuildingB,3/20/2018,3,Weekday,3/20/2018 17:00
12168,Total.Flow,3/20/2018,18,0.1496,GPM,BuildingB,3/20/2018,3,Weekday,3/20/2018 18:00
12169,Total.Flow,3/20/2018,19,0.249333333,GPM,BuildingB,3/20/2018,3,Weekday,3/20/2018 19:00
12170,Total.Flow,3/20/2018,20,0.124666667,GPM,BuildingB,3/20/2018,3,Weekday,3/20/2018 20:00
12171,Total.Flow,3/20/2018,21,0.124666667,GPM,BuildingB,3/20/2018,3,Weekday,3/20/2018 21:00
12172,Total.Flow,3/20/2018,22,0.3366,GPM,BuildingB,3/20/2018,3,Weekday,3/20/2018 22:00
12173,Total.Flow,3/20/2018,23,0.137133333,GPM,BuildingB,3/20/2018,3,Weekday,3/20/2018 23:00
12174,Total.Flow,3/21/2018,0,0.062333333,GPM,BuildingB,3/21/2018,4,Weekday,3/21/2018 0:00
12175,Total.Flow,3/21/2018,1,0,GPM,BuildingB,3/21/2018,4,Weekday,3/21/2018 1:00
12176,Total.Flow,3/21/2018,2,0,GPM,BuildingB,3/21/2018,4,Weekday,3/21/2018 2:00
12177,Total.Flow,3/21/2018,3,0,GPM,BuildingB,3/21/2018,4,Weekday,3/21/2018 3:00
12178,Total.Flow,3/21/2018,4,0.0748,GPM,BuildingB,3/21/2018,4,Weekday,3/21/2018 4:00
12179,Total.Flow,3/21/2018,5,0.0374,GPM,BuildingB,3/21/2018,4,Weekday,3/21/2018 5:00
12180,Total.Flow,3/21/2018,6,0,GPM,BuildingB,3/21/2018,4,Weekday,3/21/2018 6:00
12181,Total.Flow,3/21/2018,7,2.1692,GPM,BuildingB,3/21/2018,4,Weekday,3/21/2018 7:00
12182,Total.Flow,3/21/2018,8,0.872666667,GPM,BuildingB,3/21/2018,4,Weekday,3/21/2018 8:00
12183,Total.Flow,3/21/2018,9,0.461266667,GPM,BuildingB,3/21/2018,4,Weekday,3/21/2018 9:00
12184,Total.Flow,3/21/2018,10,0.561,GPM,BuildingB,3/21/2018,4,Weekday,3/21/2018 10:00
12185,Total.Flow,3/21/2018,11,0.124666667,GPM,BuildingB,3/21/2018,4,Weekday,3/21/2018 11:00
12186,Total.Flow,3/21/2018,12,0.2992,GPM,BuildingB,3/21/2018,4,Weekday,3/21/2018 12:00
12187,Total.Flow,3/21/2018,13,0.199466667,GPM,BuildingB,3/21/2018,4,Weekday,3/21/2018 13:00
12188,Total.Flow,3/21/2018,14,0.187,GPM,BuildingB,3/21/2018,4,Weekday,3/21/2018 14:00
12189,Total.Flow,3/21/2018,15,0.473733333,GPM,BuildingB,3/21/2018,4,Weekday,3/21/2018 15:00
12190,Total.Flow,3/21/2018,16,0.511133333,GPM,BuildingB,3/21/2018,4,Weekday,3/21/2018 16:00
12191,Total.Flow,3/21/2018,17,0.548533333,GPM,BuildingB,3/21/2018,4,Weekday,3/21/2018 17:00
12192,Total.Flow,3/21/2018,18,0.2244,GPM,BuildingB,3/21/2018,4,Weekday,3/21/2018 18:00
12193,Total.Flow,3/21/2018,19,0.6358,GPM,BuildingB,3/21/2018,4,Weekday,3/21/2018 19:00
12194,Total.Flow,3/21/2018,20,0.124666667,GPM,BuildingB,3/21/2018,4,Weekday,3/21/2018 20:00
12195,Total.Flow,3/21/2018,21,0.3366,GPM,BuildingB,3/21/2018,4,Weekday,3/21/2018 21:00
12196,Total.Flow,3/21/2018,22,0.748,GPM,BuildingB,3/21/2018,4,Weekday,3/21/2018 22:00
12197,Total.Flow,3/21/2018,23,0.199466667,GPM,BuildingB,3/21/2018,4,Weekday,3/21/2018 23:00
12198,Total.Flow,3/22/2018,0,0.0374,GPM,BuildingB,3/22/2018,5,Weekday,3/22/2018 0:00
12199,Total.Flow,3/22/2018,1,0.024933333,GPM,BuildingB,3/22/2018,5,Weekday,3/22/2018 1:00
12200,Total.Flow,3/22/2018,2,0.012466667,GPM,BuildingB,3/22/2018,5,Weekday,3/22/2018 2:00
12201,Total.Flow,3/22/2018,3,0,GPM,BuildingB,3/22/2018,5,Weekday,3/22/2018 3:00
12202,Total.Flow,3/22/2018,4,0.012466667,GPM,BuildingB,3/22/2018,5,Weekday,3/22/2018 4:00
12203,Total.Flow,3/22/2018,5,0.062333333,GPM,BuildingB,3/22/2018,5,Weekday,3/22/2018 5:00
12204,Total.Flow,3/22/2018,6,0.062333333,GPM,BuildingB,3/22/2018,5,Weekday,3/22/2018 6:00
12205,Total.Flow,3/22/2018,7,1.969733333,GPM,BuildingB,3/22/2018,5,Weekday,3/22/2018 7:00
12206,Total.Flow,3/22/2018,8,0.249333333,GPM,BuildingB,3/22/2018,5,Weekday,3/22/2018 8:00
12207,Total.Flow,3/22/2018,9,0.2618,GPM,BuildingB,3/22/2018,5,Weekday,3/22/2018 9:00
12208,Total.Flow,3/22/2018,10,0.436333333,GPM,BuildingB,3/22/2018,5,Weekday,3/22/2018 10:00
12209,Total.Flow,3/22/2018,11,0.199466667,GPM,BuildingB,3/22/2018,5,Weekday,3/22/2018 11:00
12210,Total.Flow,3/22/2018,12,0.174533333,GPM,BuildingB,3/22/2018,5,Weekday,3/22/2018 12:00
12211,Total.Flow,3/22/2018,13,0.4862,GPM,BuildingB,3/22/2018,5,Weekday,3/22/2018 13:00
12212,Total.Flow,3/22/2018,14,0.174533333,GPM,BuildingB,3/22/2018,5,Weekday,3/22/2018 14:00
12213,Total.Flow,3/22/2018,15,0.311666667,GPM,BuildingB,3/22/2018,5,Weekday,3/22/2018 15:00
12214,Total.Flow,3/22/2018,16,0.1496,GPM,BuildingB,3/22/2018,5,Weekday,3/22/2018 16:00
12215,Total.Flow,3/22/2018,17,0.311666667,GPM,BuildingB,3/22/2018,5,Weekday,3/22/2018 17:00
12216,Total.Flow,3/22/2018,18,0.2618,GPM,BuildingB,3/22/2018,5,Weekday,3/22/2018 18:00
12217,Total.Flow,3/22/2018,19,0.0748,GPM,BuildingB,3/22/2018,5,Weekday,3/22/2018 19:00
12218,Total.Flow,3/22/2018,20,0.124666667,GPM,BuildingB,3/22/2018,5,Weekday,3/22/2018 20:00
12219,Total.Flow,3/22/2018,21,0.211933333,GPM,BuildingB,3/22/2018,5,Weekday,3/22/2018 21:00
12220,Total.Flow,3/22/2018,22,0.199466667,GPM,BuildingB,3/22/2018,5,Weekday,3/22/2018 22:00
12221,Total.Flow,3/22/2018,23,0.162066667,GPM,BuildingB,3/22/2018,5,Weekday,3/22/2018 23:00
12222,Total.Flow,3/23/2018,0,0.062333333,GPM,BuildingB,3/23/2018,6,Weekend,3/23/2018 0:00
12223,Total.Flow,3/23/2018,1,0,GPM,BuildingB,3/23/2018,6,Weekend,3/23/2018 1:00
12224,Total.Flow,3/23/2018,2,0,GPM,BuildingB,3/23/2018,6,Weekend,3/23/2018 2:00
12225,Total.Flow,3/23/2018,3,0,GPM,BuildingB,3/23/2018,6,Weekend,3/23/2018 3:00
12226,Total.Flow,3/23/2018,4,0.2244,GPM,BuildingB,3/23/2018,6,Weekend,3/23/2018 4:00
12227,Total.Flow,3/23/2018,5,0.199466667,GPM,BuildingB,3/23/2018,6,Weekend,3/23/2018 5:00
12228,Total.Flow,3/23/2018,6,0.461266667,GPM,BuildingB,3/23/2018,6,Weekend,3/23/2018 6:00
12229,Total.Flow,3/23/2018,7,1.508466667,GPM,BuildingB,3/23/2018,6,Weekend,3/23/2018 7:00
12230,Total.Flow,3/23/2018,8,0.311666667,GPM,BuildingB,3/23/2018,6,Weekend,3/23/2018 8:00
12231,Total.Flow,3/23/2018,9,0.162066667,GPM,BuildingB,3/23/2018,6,Weekend,3/23/2018 9:00
12232,Total.Flow,3/23/2018,10,0.398933333,GPM,BuildingB,3/23/2018,6,Weekend,3/23/2018 10:00
12233,Total.Flow,3/23/2018,11,0.797866667,GPM,BuildingB,3/23/2018,6,Weekend,3/23/2018 11:00
12234,Total.Flow,3/23/2018,12,0.1496,GPM,BuildingB,3/23/2018,6,Weekend,3/23/2018 12:00
12235,Total.Flow,3/23/2018,13,0.3366,GPM,BuildingB,3/23/2018,6,Weekend,3/23/2018 13:00
12236,Total.Flow,3/23/2018,14,0.099733333,GPM,BuildingB,3/23/2018,6,Weekend,3/23/2018 14:00
12237,Total.Flow,3/23/2018,15,0.748,GPM,BuildingB,3/23/2018,6,Weekend,3/23/2018 15:00
12238,Total.Flow,3/23/2018,16,0.0748,GPM,BuildingB,3/23/2018,6,Weekend,3/23/2018 16:00
12239,Total.Flow,3/23/2018,17,0.2618,GPM,BuildingB,3/23/2018,6,Weekend,3/23/2018 17:00
12240,Total.Flow,3/23/2018,18,0.187,GPM,BuildingB,3/23/2018,6,Weekend,3/23/2018 18:00
12241,Total.Flow,3/23/2018,19,0.3366,GPM,BuildingB,3/23/2018,6,Weekend,3/23/2018 19:00
12242,Total.Flow,3/23/2018,20,0.461266667,GPM,BuildingB,3/23/2018,6,Weekend,3/23/2018 20:00
12243,Total.Flow,3/23/2018,21,0.137133333,GPM,BuildingB,3/23/2018,6,Weekend,3/23/2018 21:00
12244,Total.Flow,3/23/2018,22,0.8976,GPM,BuildingB,3/23/2018,6,Weekend,3/23/2018 22:00
12245,Total.Flow,3/23/2018,23,0.162066667,GPM,BuildingB,3/23/2018,6,Weekend,3/23/2018 23:00
12246,Total.Flow,3/24/2018,0,0.0748,GPM,BuildingB,3/24/2018,7,Weekend,3/24/2018 0:00
12247,Total.Flow,3/24/2018,1,0,GPM,BuildingB,3/24/2018,7,Weekend,3/24/2018 1:00
12248,Total.Flow,3/24/2018,2,0,GPM,BuildingB,3/24/2018,7,Weekend,3/24/2018 2:00
12249,Total.Flow,3/24/2018,3,0.024933333,GPM,BuildingB,3/24/2018,7,Weekend,3/24/2018 3:00
12250,Total.Flow,3/24/2018,4,0,GPM,BuildingB,3/24/2018,7,Weekend,3/24/2018 4:00
12251,Total.Flow,3/24/2018,5,0,GPM,BuildingB,3/24/2018,7,Weekend,3/24/2018 5:00
12252,Total.Flow,3/24/2018,6,0.012466667,GPM,BuildingB,3/24/2018,7,Weekend,3/24/2018 6:00
12253,Total.Flow,3/24/2018,7,0.585933333,GPM,BuildingB,3/24/2018,7,Weekend,3/24/2018 7:00
12254,Total.Flow,3/24/2018,8,0.1496,GPM,BuildingB,3/24/2018,7,Weekend,3/24/2018 8:00
12255,Total.Flow,3/24/2018,9,0.361533333,GPM,BuildingB,3/24/2018,7,Weekend,3/24/2018 9:00
12256,Total.Flow,3/24/2018,10,0.947466667,GPM,BuildingB,3/24/2018,7,Weekend,3/24/2018 10:00
12257,Total.Flow,3/24/2018,11,1.483533333,GPM,BuildingB,3/24/2018,7,Weekend,3/24/2018 11:00
12258,Total.Flow,3/24/2018,12,0.698133333,GPM,BuildingB,3/24/2018,7,Weekend,3/24/2018 12:00
12259,Total.Flow,3/24/2018,13,1.134466667,GPM,BuildingB,3/24/2018,7,Weekend,3/24/2018 13:00
12260,Total.Flow,3/24/2018,14,0.760466667,GPM,BuildingB,3/24/2018,7,Weekend,3/24/2018 14:00
12261,Total.Flow,3/24/2018,15,0.7106,GPM,BuildingB,3/24/2018,7,Weekend,3/24/2018 15:00
12262,Total.Flow,3/24/2018,16,0.211933333,GPM,BuildingB,3/24/2018,7,Weekend,3/24/2018 16:00
12263,Total.Flow,3/24/2018,17,0.162066667,GPM,BuildingB,3/24/2018,7,Weekend,3/24/2018 17:00
12264,Total.Flow,3/24/2018,18,0.398933333,GPM,BuildingB,3/24/2018,7,Weekend,3/24/2018 18:00
12265,Total.Flow,3/24/2018,19,0.249333333,GPM,BuildingB,3/24/2018,7,Weekend,3/24/2018 19:00
12266,Total.Flow,3/24/2018,20,0.211933333,GPM,BuildingB,3/24/2018,7,Weekend,3/24/2018 20:00
12267,Total.Flow,3/24/2018,21,0.087266667,GPM,BuildingB,3/24/2018,7,Weekend,3/24/2018 21:00
12268,Total.Flow,3/24/2018,22,0.2992,GPM,BuildingB,3/24/2018,7,Weekend,3/24/2018 22:00
12269,Total.Flow,3/24/2018,23,0.1496,GPM,BuildingB,3/24/2018,7,Weekend,3/24/2018 23:00
12270,Total.Flow,3/25/2018,0,0.162066667,GPM,BuildingB,3/25/2018,1,Weekday,3/25/2018 0:00
12271,Total.Flow,3/25/2018,1,0.024933333,GPM,BuildingB,3/25/2018,1,Weekday,3/25/2018 1:00
12272,Total.Flow,3/25/2018,2,0,GPM,BuildingB,3/25/2018,1,Weekday,3/25/2018 2:00
12273,Total.Flow,3/25/2018,3,0,GPM,BuildingB,3/25/2018,1,Weekday,3/25/2018 3:00
12274,Total.Flow,3/25/2018,4,0,GPM,BuildingB,3/25/2018,1,Weekday,3/25/2018 4:00
12275,Total.Flow,3/25/2018,5,0,GPM,BuildingB,3/25/2018,1,Weekday,3/25/2018 5:00
12276,Total.Flow,3/25/2018,6,0,GPM,BuildingB,3/25/2018,1,Weekday,3/25/2018 6:00
12277,Total.Flow,3/25/2018,7,0.311666667,GPM,BuildingB,3/25/2018,1,Weekday,3/25/2018 7:00
12278,Total.Flow,3/25/2018,8,0.374,GPM,BuildingB,3/25/2018,1,Weekday,3/25/2018 8:00
12279,Total.Flow,3/25/2018,9,0.187,GPM,BuildingB,3/25/2018,1,Weekday,3/25/2018 9:00
12280,Total.Flow,3/25/2018,10,0.698133333,GPM,BuildingB,3/25/2018,1,Weekday,3/25/2018 10:00
12281,Total.Flow,3/25/2018,11,1.994666667,GPM,BuildingB,3/25/2018,1,Weekday,3/25/2018 11:00
12282,Total.Flow,3/25/2018,12,0.2244,GPM,BuildingB,3/25/2018,1,Weekday,3/25/2018 12:00
12283,Total.Flow,3/25/2018,13,0.374,GPM,BuildingB,3/25/2018,1,Weekday,3/25/2018 13:00
12284,Total.Flow,3/25/2018,14,0.4114,GPM,BuildingB,3/25/2018,1,Weekday,3/25/2018 14:00
12285,Total.Flow,3/25/2018,15,0.274266667,GPM,BuildingB,3/25/2018,1,Weekday,3/25/2018 15:00
12286,Total.Flow,3/25/2018,16,0.137133333,GPM,BuildingB,3/25/2018,1,Weekday,3/25/2018 16:00
12287,Total.Flow,3/25/2018,17,0.4114,GPM,BuildingB,3/25/2018,1,Weekday,3/25/2018 17:00
12288,Total.Flow,3/25/2018,18,0.473733333,GPM,BuildingB,3/25/2018,1,Weekday,3/25/2018 18:00
12289,Total.Flow,3/25/2018,19,0.1496,GPM,BuildingB,3/25/2018,1,Weekday,3/25/2018 19:00
12290,Total.Flow,3/25/2018,20,0.311666667,GPM,BuildingB,3/25/2018,1,Weekday,3/25/2018 20:00
12291,Total.Flow,3/25/2018,21,0.099733333,GPM,BuildingB,3/25/2018,1,Weekday,3/25/2018 21:00
12292,Total.Flow,3/25/2018,22,0.049866667,GPM,BuildingB,3/25/2018,1,Weekday,3/25/2018 22:00
12293,Total.Flow,3/25/2018,23,0.062333333,GPM,BuildingB,3/25/2018,1,Weekday,3/25/2018 23:00
12294,Total.Flow,3/26/2018,0,0.087266667,GPM,BuildingB,3/26/2018,2,Weekday,3/26/2018 0:00
12295,Total.Flow,3/26/2018,1,0.049866667,GPM,BuildingB,3/26/2018,2,Weekday,3/26/2018 1:00
12296,Total.Flow,3/26/2018,2,0,GPM,BuildingB,3/26/2018,2,Weekday,3/26/2018 2:00
12297,Total.Flow,3/26/2018,3,0,GPM,BuildingB,3/26/2018,2,Weekday,3/26/2018 3:00
12298,Total.Flow,3/26/2018,4,0.024933333,GPM,BuildingB,3/26/2018,2,Weekday,3/26/2018 4:00
12299,Total.Flow,3/26/2018,5,0.174533333,GPM,BuildingB,3/26/2018,2,Weekday,3/26/2018 5:00
12300,Total.Flow,3/26/2018,6,0.324133333,GPM,BuildingB,3/26/2018,2,Weekday,3/26/2018 6:00
12301,Total.Flow,3/26/2018,7,1.914783333,GPM,BuildingB,3/26/2018,2,Weekday,3/26/2018 7:00
