,time stamp,date_pt,hour_pt,time_pt,var,value,site,vartype,dates,timestep_sum
3316,2015-05-27 04:00:00,2015-05-27,4,2015-05-27 04:00:00,GPM,10.0,sunset,Flow (GPM),2015-05-27,1
3317,2015-05-27 05:00:00,2015-05-27,5,2015-05-27 05:00:00,GPM,30.0,sunset,Flow (GPM),2015-05-27,1
3318,2015-05-27 06:00:00,2015-05-27,6,2015-05-27 06:00:00,GPM,80.0,sunset,Flow (GPM),2015-05-27,1
3319,2015-05-27 07:00:00,2015-05-27,7,2015-05-27 07:00:00,GPM,340.0,sunset,Flow (GPM),2015-05-27,1
3320,2015-05-27 08:00:00,2015-05-27,8,2015-05-27 08:00:00,GPM,120.0,sunset,Flow (GPM),2015-05-27,1
3321,2015-05-27 09:00:00,2015-05-27,9,2015-05-27 09:00:00,GPM,100.0,sunset,Flow (GPM),2015-05-27,1
3322,2015-05-27 10:00:00,2015-05-27,10,2015-05-27 10:00:00,GPM,90.0,sunset,Flow (GPM),2015-05-27,1
3323,2015-05-27 11:00:00,2015-05-27,11,2015-05-27 11:00:00,GPM,50.05,sunset,Flow (GPM),2015-05-27,1
3324,2015-05-27 12:00:00,2015-05-27,12,2015-05-27 12:00:00,GPM,20.0,sunset,Flow (GPM),2015-05-27,1
3325,2015-05-27 13:00:00,2015-05-27,13,2015-05-27 13:00:00,GPM,40.0,sunset,Flow (GPM),2015-05-27,1
3326,2015-05-27 14:00:00,2015-05-27,14,2015-05-27 14:00:00,GPM,30.0,sunset,Flow (GPM),2015-05-27,1
3327,2015-05-27 15:00:00,2015-05-27,15,2015-05-27 15:00:00,GPM,30.0,sunset,Flow (GPM),2015-05-27,1
3328,2015-05-27 16:00:00,2015-05-27,16,2015-05-27 16:00:00,GPM,30.0,sunset,Flow (GPM),2015-05-27,1
3329,2015-05-27 17:00:00,2015-05-28,17,2015-05-27 17:00:00,GPM,30.0,sunset,Flow (GPM),2015-05-27,1
3330,2015-05-27 18:00:00,2015-05-28,18,2015-05-27 18:00:00,GPM,60.0,sunset,Flow (GPM),2015-05-27,1
3331,2015-05-27 19:00:00,2015-05-28,19,2015-05-27 19:00:00,GPM,50.0,sunset,Flow (GPM),2015-05-27,1
3332,2015-05-27 20:00:00,2015-05-28,20,2015-05-27 20:00:00,GPM,200.0,sunset,Flow (GPM),2015-05-27,1
3333,2015-05-27 21:00:00,2015-05-28,21,2015-05-27 21:00:00,GPM,170.0,sunset,Flow (GPM),2015-05-27,1
3334,2015-05-27 22:00:00,2015-05-28,22,2015-05-27 22:00:00,GPM,20.0,sunset,Flow (GPM),2015-05-27,1
3335,2015-05-27 23:00:00,2015-05-28,23,2015-05-27 23:00:00,GPM,60.05000000000001,sunset,Flow (GPM),2015-05-27,1
3336,2015-05-28 00:00:00,2015-05-28,0,2015-05-28 00:00:00,GPM,29.950000000000003,sunset,Flow (GPM),2015-05-28,1
3337,2015-05-28 01:00:00,2015-05-28,1,2015-05-28 01:00:00,GPM,10.0,sunset,Flow (GPM),2015-05-28,1
3338,2015-05-28 02:00:00,2015-05-28,2,2015-05-28 02:00:00,GPM,10.0,sunset,Flow (GPM),2015-05-28,1
3339,2015-05-28 03:00:00,2015-05-28,3,2015-05-28 03:00:00,GPM,10.0,sunset,Flow (GPM),2015-05-28,1
3340,2015-05-28 04:00:00,2015-05-28,4,2015-05-28 04:00:00,GPM,0.0,sunset,Flow (GPM),2015-05-28,1
3341,2015-05-28 05:00:00,2015-05-28,5,2015-05-28 05:00:00,GPM,20.0,sunset,Flow (GPM),2015-05-28,1
3342,2015-05-28 06:00:00,2015-05-28,6,2015-05-28 06:00:00,GPM,90.0,sunset,Flow (GPM),2015-05-28,1
3343,2015-05-28 07:00:00,2015-05-28,7,2015-05-28 07:00:00,GPM,250.00000000000003,sunset,Flow (GPM),2015-05-28,1
3344,2015-05-28 08:00:00,2015-05-28,8,2015-05-28 08:00:00,GPM,210.0,sunset,Flow (GPM),2015-05-28,1
3345,2015-05-28 09:00:00,2015-05-28,9,2015-05-28 09:00:00,GPM,120.0,sunset,Flow (GPM),2015-05-28,1
3346,2015-05-28 10:00:00,2015-05-28,10,2015-05-28 10:00:00,GPM,60.0,sunset,Flow (GPM),2015-05-28,1
3347,2015-05-28 11:00:00,2015-05-28,11,2015-05-28 11:00:00,GPM,50.0,sunset,Flow (GPM),2015-05-28,1
3348,2015-05-28 12:00:00,2015-05-28,12,2015-05-28 12:00:00,GPM,50.0,sunset,Flow (GPM),2015-05-28,1
3349,2015-05-28 13:00:00,2015-05-28,13,2015-05-28 13:00:00,GPM,19.950000000000003,sunset,Flow (GPM),2015-05-28,1
3350,2015-05-28 14:00:00,2015-05-28,14,2015-05-28 14:00:00,GPM,30.0,sunset,Flow (GPM),2015-05-28,1
3351,2015-05-28 15:00:00,2015-05-28,15,2015-05-28 15:00:00,GPM,30.0,sunset,Flow (GPM),2015-05-28,1
3352,2015-05-28 16:00:00,2015-05-28,16,2015-05-28 16:00:00,GPM,30.0,sunset,Flow (GPM),2015-05-28,1
3353,2015-05-28 17:00:00,2015-05-29,17,2015-05-28 17:00:00,GPM,40.0,sunset,Flow (GPM),2015-05-28,1
3354,2015-05-28 18:00:00,2015-05-29,18,2015-05-28 18:00:00,GPM,70.0,sunset,Flow (GPM),2015-05-28,1
3355,2015-05-28 19:00:00,2015-05-29,19,2015-05-28 19:00:00,GPM,80.00000000000001,sunset,Flow (GPM),2015-05-28,1
3356,2015-05-28 20:00:00,2015-05-29,20,2015-05-28 20:00:00,GPM,40.0,sunset,Flow (GPM),2015-05-28,1
3357,2015-05-28 21:00:00,2015-05-29,21,2015-05-28 21:00:00,GPM,80.00000000000001,sunset,Flow (GPM),2015-05-28,1
3358,2015-05-28 22:00:00,2015-05-29,22,2015-05-28 22:00:00,GPM,40.0,sunset,Flow (GPM),2015-05-28,1
3359,2015-05-28 23:00:00,2015-05-29,23,2015-05-28 23:00:00,GPM,90.0,sunset,Flow (GPM),2015-05-28,1
3360,2015-05-29 00:00:00,2015-05-29,0,2015-05-29 00:00:00,GPM,40.0,sunset,Flow (GPM),2015-05-29,1
3361,2015-05-29 01:00:00,2015-05-29,1,2015-05-29 01:00:00,GPM,20.0,sunset,Flow (GPM),2015-05-29,1
3362,2015-05-29 02:00:00,2015-05-29,2,2015-05-29 02:00:00,GPM,10.0,sunset,Flow (GPM),2015-05-29,1
3363,2015-05-29 03:00:00,2015-05-29,3,2015-05-29 03:00:00,GPM,10.0,sunset,Flow (GPM),2015-05-29,1
3364,2015-05-29 04:00:00,2015-05-29,4,2015-05-29 04:00:00,GPM,10.0,sunset,Flow (GPM),2015-05-29,1
3365,2015-05-29 05:00:00,2015-05-29,5,2015-05-29 05:00:00,GPM,40.0,sunset,Flow (GPM),2015-05-29,1
3366,2015-05-29 06:00:00,2015-05-29,6,2015-05-29 06:00:00,GPM,50.0,sunset,Flow (GPM),2015-05-29,1
3367,2015-05-29 07:00:00,2015-05-29,7,2015-05-29 07:00:00,GPM,240.0,sunset,Flow (GPM),2015-05-29,1
3368,2015-05-29 08:00:00,2015-05-29,8,2015-05-29 08:00:00,GPM,170.0,sunset,Flow (GPM),2015-05-29,1
3369,2015-05-29 09:00:00,2015-05-29,9,2015-05-29 09:00:00,GPM,150.0,sunset,Flow (GPM),2015-05-29,1
3370,2015-05-29 10:00:00,2015-05-29,10,2015-05-29 10:00:00,GPM,40.0,sunset,Flow (GPM),2015-05-29,1
3371,2015-05-29 11:00:00,2015-05-29,11,2015-05-29 11:00:00,GPM,20.0,sunset,Flow (GPM),2015-05-29,1
3372,2015-05-29 12:00:00,2015-05-29,12,2015-05-29 12:00:00,GPM,20.0,sunset,Flow (GPM),2015-05-29,1
3373,2015-05-29 13:00:00,2015-05-29,13,2015-05-29 13:00:00,GPM,50.0,sunset,Flow (GPM),2015-05-29,1
3374,2015-05-29 14:00:00,2015-05-29,14,2015-05-29 14:00:00,GPM,80.00000000000001,sunset,Flow (GPM),2015-05-29,1
3375,2015-05-29 15:00:00,2015-05-29,15,2015-05-29 15:00:00,GPM,20.0,sunset,Flow (GPM),2015-05-29,1
3376,2015-05-29 16:00:00,2015-05-29,16,2015-05-29 16:00:00,GPM,50.0,sunset,Flow (GPM),2015-05-29,1
3377,2015-05-29 17:00:00,2015-05-30,17,2015-05-29 17:00:00,GPM,20.0,sunset,Flow (GPM),2015-05-29,1
3378,2015-05-29 18:00:00,2015-05-30,18,2015-05-29 18:00:00,GPM,30.0,sunset,Flow (GPM),2015-05-29,1
3379,2015-05-29 19:00:00,2015-05-30,19,2015-05-29 19:00:00,GPM,60.0,sunset,Flow (GPM),2015-05-29,1
3380,2015-05-29 20:00:00,2015-05-30,20,2015-05-29 20:00:00,GPM,40.0,sunset,Flow (GPM),2015-05-29,1
3381,2015-05-29 21:00:00,2015-05-30,21,2015-05-29 21:00:00,GPM,60.0,sunset,Flow (GPM),2015-05-29,1
3382,2015-05-29 22:00:00,2015-05-30,22,2015-05-29 22:00:00,GPM,40.0,sunset,Flow (GPM),2015-05-29,1
3383,2015-05-29 23:00:00,2015-05-30,23,2015-05-29 23:00:00,GPM,80.0,sunset,Flow (GPM),2015-05-29,1
3384,2015-05-30 00:00:00,2015-05-30,0,2015-05-30 00:00:00,GPM,20.0,sunset,Flow (GPM),2015-05-30,1
3385,2015-05-30 01:00:00,2015-05-30,1,2015-05-30 01:00:00,GPM,20.0,sunset,Flow (GPM),2015-05-30,1
3386,2015-05-30 02:00:00,2015-05-30,2,2015-05-30 02:00:00,GPM,0.0,sunset,Flow (GPM),2015-05-30,1
3387,2015-05-30 03:00:00,2015-05-30,3,2015-05-30 03:00:00,GPM,10.0,sunset,Flow (GPM),2015-05-30,1
3388,2015-05-30 04:00:00,2015-05-30,4,2015-05-30 04:00:00,GPM,10.0,sunset,Flow (GPM),2015-05-30,1
3389,2015-05-30 05:00:00,2015-05-30,5,2015-05-30 05:00:00,GPM,0.0,sunset,Flow (GPM),2015-05-30,1
3390,2015-05-30 06:00:00,2015-05-30,6,2015-05-30 06:00:00,GPM,40.0,sunset,Flow (GPM),2015-05-30,1
3391,2015-05-30 07:00:00,2015-05-30,7,2015-05-30 07:00:00,GPM,30.0,sunset,Flow (GPM),2015-05-30,1
3392,2015-05-30 08:00:00,2015-05-30,8,2015-05-30 08:00:00,GPM,90.00000000000001,sunset,Flow (GPM),2015-05-30,1
3393,2015-05-30 09:00:00,2015-05-30,9,2015-05-30 09:00:00,GPM,180.0,sunset,Flow (GPM),2015-05-30,1
3394,2015-05-30 10:00:00,2015-05-30,10,2015-05-30 10:00:00,GPM,240.0,sunset,Flow (GPM),2015-05-30,1
3395,2015-05-30 11:00:00,2015-05-30,11,2015-05-30 11:00:00,GPM,139.9,sunset,Flow (GPM),2015-05-30,1
3396,2015-05-30 12:00:00,2015-05-30,12,2015-05-30 12:00:00,GPM,80.00000000000001,sunset,Flow (GPM),2015-05-30,1
3397,2015-05-30 13:00:00,2015-05-30,13,2015-05-30 13:00:00,GPM,140.0,sunset,Flow (GPM),2015-05-30,1
3398,2015-05-30 14:00:00,2015-05-30,14,2015-05-30 14:00:00,GPM,30.0,sunset,Flow (GPM),2015-05-30,1
3399,2015-05-30 15:00:00,2015-05-30,15,2015-05-30 15:00:00,GPM,70.0,sunset,Flow (GPM),2015-05-30,1
3400,2015-05-30 16:00:00,2015-05-30,16,2015-05-30 16:00:00,GPM,100.0,sunset,Flow (GPM),2015-05-30,1
3401,2015-05-30 17:00:00,2015-05-31,17,2015-05-30 17:00:00,GPM,90.0,sunset,Flow (GPM),2015-05-30,1
3402,2015-05-30 18:00:00,2015-05-31,18,2015-05-30 18:00:00,GPM,40.0,sunset,Flow (GPM),2015-05-30,1
3403,2015-05-30 19:00:00,2015-05-31,19,2015-05-30 19:00:00,GPM,130.00000000000003,sunset,Flow (GPM),2015-05-30,1
3404,2015-05-30 20:00:00,2015-05-31,20,2015-05-30 20:00:00,GPM,80.0,sunset,Flow (GPM),2015-05-30,1
3405,2015-05-30 21:00:00,2015-05-31,21,2015-05-30 21:00:00,GPM,100.0,sunset,Flow (GPM),2015-05-30,1
3406,2015-05-30 22:00:00,2015-05-31,22,2015-05-30 22:00:00,GPM,70.0,sunset,Flow (GPM),2015-05-30,1
3407,2015-05-30 23:00:00,2015-05-31,23,2015-05-30 23:00:00,GPM,60.0,sunset,Flow (GPM),2015-05-30,1
3408,2015-05-31 00:00:00,2015-05-31,0,2015-05-31 00:00:00,GPM,60.0,sunset,Flow (GPM),2015-05-31,1
3409,2015-05-31 01:00:00,2015-05-31,1,2015-05-31 01:00:00,GPM,10.0,sunset,Flow (GPM),2015-05-31,1
3410,2015-05-31 02:00:00,2015-05-31,2,2015-05-31 02:00:00,GPM,19.950000000000003,sunset,Flow (GPM),2015-05-31,1
3411,2015-05-31 03:00:00,2015-05-31,3,2015-05-31 03:00:00,GPM,10.0,sunset,Flow (GPM),2015-05-31,1
3412,2015-05-31 04:00:00,2015-05-31,4,2015-05-31 04:00:00,GPM,10.0,sunset,Flow (GPM),2015-05-31,1
3413,2015-05-31 05:00:00,2015-05-31,5,2015-05-31 05:00:00,GPM,10.0,sunset,Flow (GPM),2015-05-31,1
3414,2015-05-31 06:00:00,2015-05-31,6,2015-05-31 06:00:00,GPM,10.0,sunset,Flow (GPM),2015-05-31,1
3415,2015-05-31 07:00:00,2015-05-31,7,2015-05-31 07:00:00,GPM,30.0,sunset,Flow (GPM),2015-05-31,1
3416,2015-05-31 08:00:00,2015-05-31,8,2015-05-31 08:00:00,GPM,90.0,sunset,Flow (GPM),2015-05-31,1
3417,2015-05-31 09:00:00,2015-05-31,9,2015-05-31 09:00:00,GPM,200.0,sunset,Flow (GPM),2015-05-31,1
3418,2015-05-31 10:00:00,2015-05-31,10,2015-05-31 10:00:00,GPM,180.0,sunset,Flow (GPM),2015-05-31,1
3419,2015-05-31 11:00:00,2015-05-31,11,2015-05-31 11:00:00,GPM,110.0,sunset,Flow (GPM),2015-05-31,1
3420,2015-05-31 12:00:00,2015-05-31,12,2015-05-31 12:00:00,GPM,80.0,sunset,Flow (GPM),2015-05-31,1
3421,2015-05-31 13:00:00,2015-05-31,13,2015-05-31 13:00:00,GPM,60.0,sunset,Flow (GPM),2015-05-31,1
3422,2015-05-31 14:00:00,2015-05-31,14,2015-05-31 14:00:00,GPM,90.0,sunset,Flow (GPM),2015-05-31,1
3423,2015-05-31 15:00:00,2015-05-31,15,2015-05-31 15:00:00,GPM,150.0,sunset,Flow (GPM),2015-05-31,1
3424,2015-05-31 16:00:00,2015-05-31,16,2015-05-31 16:00:00,GPM,40.0,sunset,Flow (GPM),2015-05-31,1
3425,2015-05-31 17:00:00,2015-06-01,17,2015-05-31 17:00:00,GPM,50.0,sunset,Flow (GPM),2015-05-31,1
3426,2015-05-31 18:00:00,2015-06-01,18,2015-05-31 18:00:00,GPM,120.0,sunset,Flow (GPM),2015-05-31,1
3427,2015-05-31 19:00:00,2015-06-01,19,2015-05-31 19:00:00,GPM,50.0,sunset,Flow (GPM),2015-05-31,1
3428,2015-05-31 20:00:00,2015-06-01,20,2015-05-31 20:00:00,GPM,60.0,sunset,Flow (GPM),2015-05-31,1
3429,2015-05-31 21:00:00,2015-06-01,21,2015-05-31 21:00:00,GPM,30.0,sunset,Flow (GPM),2015-05-31,1
3430,2015-05-31 22:00:00,2015-06-01,22,2015-05-31 22:00:00,GPM,60.0,sunset,Flow (GPM),2015-05-31,1
3431,2015-05-31 23:00:00,2015-06-01,23,2015-05-31 23:00:00,GPM,70.0,sunset,Flow (GPM),2015-05-31,1
3432,2015-06-01 00:00:00,2015-06-01,0,2015-06-01 00:00:00,GPM,20.0,sunset,Flow (GPM),2015-06-01,1
3433,2015-06-01 01:00:00,2015-06-01,1,2015-06-01 01:00:00,GPM,20.0,sunset,Flow (GPM),2015-06-01,1
3434,2015-06-01 02:00:00,2015-06-01,2,2015-06-01 02:00:00,GPM,20.0,sunset,Flow (GPM),2015-06-01,1
3435,2015-06-01 03:00:00,2015-06-01,3,2015-06-01 03:00:00,GPM,10.0,sunset,Flow (GPM),2015-06-01,1
3436,2015-06-01 04:00:00,2015-06-01,4,2015-06-01 04:00:00,GPM,0.0,sunset,Flow (GPM),2015-06-01,1
3437,2015-06-01 05:00:00,2015-06-01,5,2015-06-01 05:00:00,GPM,40.0,sunset,Flow (GPM),2015-06-01,1
3438,2015-06-01 06:00:00,2015-06-01,6,2015-06-01 06:00:00,GPM,70.0,sunset,Flow (GPM),2015-06-01,1
3439,2015-06-01 07:00:00,2015-06-01,7,2015-06-01 07:00:00,GPM,230.0,sunset,Flow (GPM),2015-06-01,1
3440,2015-06-01 08:00:00,2015-06-01,8,2015-06-01 08:00:00,GPM,200.0,sunset,Flow (GPM),2015-06-01,1
3441,2015-06-01 09:00:00,2015-06-01,9,2015-06-01 09:00:00,GPM,100.0,sunset,Flow (GPM),2015-06-01,1
3442,2015-06-01 10:00:00,2015-06-01,10,2015-06-01 10:00:00,GPM,40.0,sunset,Flow (GPM),2015-06-01,1
3443,2015-06-01 11:00:00,2015-06-01,11,2015-06-01 11:00:00,GPM,30.0,sunset,Flow (GPM),2015-06-01,1
3444,2015-06-01 12:00:00,2015-06-01,12,2015-06-01 12:00:00,GPM,20.0,sunset,Flow (GPM),2015-06-01,1
3445,2015-06-01 13:00:00,2015-06-01,13,2015-06-01 13:00:00,GPM,40.0,sunset,Flow (GPM),2015-06-01,1
3446,2015-06-01 14:00:00,2015-06-01,14,2015-06-01 14:00:00,GPM,40.0,sunset,Flow (GPM),2015-06-01,1
3447,2015-06-01 15:00:00,2015-06-01,15,2015-06-01 15:00:00,GPM,40.0,sunset,Flow (GPM),2015-06-01,1
3448,2015-06-01 16:00:00,2015-06-01,16,2015-06-01 16:00:00,GPM,10.0,sunset,Flow (GPM),2015-06-01,1
3449,2015-06-01 17:00:00,2015-06-02,17,2015-06-01 17:00:00,GPM,60.0,sunset,Flow (GPM),2015-06-01,1
3450,2015-06-01 18:00:00,2015-06-02,18,2015-06-01 18:00:00,GPM,60.0,sunset,Flow (GPM),2015-06-01,1
3451,2015-06-01 19:00:00,2015-06-02,19,2015-06-01 19:00:00,GPM,50.0,sunset,Flow (GPM),2015-06-01,1
3452,2015-06-01 20:00:00,2015-06-02,20,2015-06-01 20:00:00,GPM,90.0,sunset,Flow (GPM),2015-06-01,1
3453,2015-06-01 21:00:00,2015-06-02,21,2015-06-01 21:00:00,GPM,70.0,sunset,Flow (GPM),2015-06-01,1
3454,2015-06-01 22:00:00,2015-06-02,22,2015-06-01 22:00:00,GPM,110.00000000000001,sunset,Flow (GPM),2015-06-01,1
3455,2015-06-01 23:00:00,2015-06-02,23,2015-06-01 23:00:00,GPM,50.0,sunset,Flow (GPM),2015-06-01,1
3456,2015-06-02 00:00:00,2015-06-02,0,2015-06-02 00:00:00,GPM,50.0,sunset,Flow (GPM),2015-06-02,1
3457,2015-06-02 01:00:00,2015-06-02,1,2015-06-02 01:00:00,GPM,10.0,sunset,Flow (GPM),2015-06-02,1
3458,2015-06-02 02:00:00,2015-06-02,2,2015-06-02 02:00:00,GPM,10.0,sunset,Flow (GPM),2015-06-02,1
3459,2015-06-02 03:00:00,2015-06-02,3,2015-06-02 03:00:00,GPM,0.0,sunset,Flow (GPM),2015-06-02,1
3460,2015-06-02 04:00:00,2015-06-02,4,2015-06-02 04:00:00,GPM,0.0,sunset,Flow (GPM),2015-06-02,1
3461,2015-06-02 05:00:00,2015-06-02,5,2015-06-02 05:00:00,GPM,30.0,sunset,Flow (GPM),2015-06-02,1
3462,2015-06-02 06:00:00,2015-06-02,6,2015-06-02 06:00:00,GPM,70.0,sunset,Flow (GPM),2015-06-02,1
3463,2015-06-02 07:00:00,2015-06-02,7,2015-06-02 07:00:00,GPM,130.00000000000003,sunset,Flow (GPM),2015-06-02,1
3464,2015-06-02 08:00:00,2015-06-02,8,2015-06-02 08:00:00,GPM,200.0,sunset,Flow (GPM),2015-06-02,1
3465,2015-06-02 09:00:00,2015-06-02,9,2015-06-02 09:00:00,GPM,90.0,sunset,Flow (GPM),2015-06-02,1
3466,2015-06-02 10:00:00,2015-06-02,10,2015-06-02 10:00:00,GPM,40.0,sunset,Flow (GPM),2015-06-02,1
3467,2015-06-02 11:00:00,2015-06-02,11,2015-06-02 11:00:00,GPM,70.0,sunset,Flow (GPM),2015-06-02,1
3468,2015-06-02 12:00:00,2015-06-02,12,2015-06-02 12:00:00,GPM,70.0,sunset,Flow (GPM),2015-06-02,1
3469,2015-06-02 13:00:00,2015-06-02,13,2015-06-02 13:00:00,GPM,40.0,sunset,Flow (GPM),2015-06-02,1
3470,2015-06-02 14:00:00,2015-06-02,14,2015-06-02 14:00:00,GPM,30.0,sunset,Flow (GPM),2015-06-02,1
3471,2015-06-02 15:00:00,2015-06-02,15,2015-06-02 15:00:00,GPM,20.05,sunset,Flow (GPM),2015-06-02,1
3472,2015-06-02 16:00:00,2015-06-02,16,2015-06-02 16:00:00,GPM,20.0,sunset,Flow (GPM),2015-06-02,1
3473,2015-06-02 17:00:00,2015-06-03,17,2015-06-02 17:00:00,GPM,80.00000000000001,sunset,Flow (GPM),2015-06-02,1
3474,2015-06-02 18:00:00,2015-06-03,18,2015-06-02 18:00:00,GPM,30.0,sunset,Flow (GPM),2015-06-02,1
3475,2015-06-02 19:00:00,2015-06-03,19,2015-06-02 19:00:00,GPM,90.0,sunset,Flow (GPM),2015-06-02,1
3476,2015-06-02 20:00:00,2015-06-03,20,2015-06-02 20:00:00,GPM,50.0,sunset,Flow (GPM),2015-06-02,1
3477,2015-06-02 21:00:00,2015-06-03,21,2015-06-02 21:00:00,GPM,160.00000000000003,sunset,Flow (GPM),2015-06-02,1
3478,2015-06-02 22:00:00,2015-06-03,22,2015-06-02 22:00:00,GPM,80.00000000000001,sunset,Flow (GPM),2015-06-02,1
3479,2015-06-02 23:00:00,2015-06-03,23,2015-06-02 23:00:00,GPM,70.0,sunset,Flow (GPM),2015-06-02,1
3480,2015-06-03 00:00:00,2015-06-03,0,2015-06-03 00:00:00,GPM,30.0,sunset,Flow (GPM),2015-06-03,1
3481,2015-06-03 01:00:00,2015-06-03,1,2015-06-03 01:00:00,GPM,30.0,sunset,Flow (GPM),2015-06-03,1
3482,2015-06-03 02:00:00,2015-06-03,2,2015-06-03 02:00:00,GPM,10.0,sunset,Flow (GPM),2015-06-03,1
3483,2015-06-03 03:00:00,2015-06-03,3,2015-06-03 03:00:00,GPM,10.0,sunset,Flow (GPM),2015-06-03,1
3484,2015-06-03 04:00:00,2015-06-03,4,2015-06-03 04:00:00,GPM,10.0,sunset,Flow (GPM),2015-06-03,1
3485,2015-06-03 05:00:00,2015-06-03,5,2015-06-03 05:00:00,GPM,40.0,sunset,Flow (GPM),2015-06-03,1
3486,2015-06-03 06:00:00,2015-06-03,6,2015-06-03 06:00:00,GPM,100.0,sunset,Flow (GPM),2015-06-03,1
3487,2015-06-03 07:00:00,2015-06-03,7,2015-06-03 07:00:00,GPM,180.0,sunset,Flow (GPM),2015-06-03,1
3488,2015-06-03 08:00:00,2015-06-03,8,2015-06-03 08:00:00,GPM,220.00000000000003,sunset,Flow (GPM),2015-06-03,1
3489,2015-06-03 09:00:00,2015-06-03,9,2015-06-03 09:00:00,GPM,160.00000000000003,sunset,Flow (GPM),2015-06-03,1
3490,2015-06-03 10:00:00,2015-06-03,10,2015-06-03 10:00:00,GPM,40.0,sunset,Flow (GPM),2015-06-03,1
3491,2015-06-03 11:00:00,2015-06-03,11,2015-06-03 11:00:00,GPM,20.0,sunset,Flow (GPM),2015-06-03,1
3492,2015-06-03 12:00:00,2015-06-03,12,2015-06-03 12:00:00,GPM,20.0,sunset,Flow (GPM),2015-06-03,1
3493,2015-06-03 13:00:00,2015-06-03,13,2015-06-03 13:00:00,GPM,20.0,sunset,Flow (GPM),2015-06-03,1
3494,2015-06-03 14:00:00,2015-06-03,14,2015-06-03 14:00:00,GPM,10.0,sunset,Flow (GPM),2015-06-03,1
3495,2015-06-03 15:00:00,2015-06-03,15,2015-06-03 15:00:00,GPM,0.0,sunset,Flow (GPM),2015-06-03,1
3496,2015-06-03 16:00:00,2015-06-03,16,2015-06-03 16:00:00,GPM,30.0,sunset,Flow (GPM),2015-06-03,1
3497,2015-06-03 17:00:00,2015-06-04,17,2015-06-03 17:00:00,GPM,20.0,sunset,Flow (GPM),2015-06-03,1
3498,2015-06-03 18:00:00,2015-06-04,18,2015-06-03 18:00:00,GPM,50.0,sunset,Flow (GPM),2015-06-03,1
3499,2015-06-03 19:00:00,2015-06-04,19,2015-06-03 19:00:00,GPM,110.0,sunset,Flow (GPM),2015-06-03,1
3500,2015-06-03 20:00:00,2015-06-04,20,2015-06-03 20:00:00,GPM,70.0,sunset,Flow (GPM),2015-06-03,1
3501,2015-06-03 21:00:00,2015-06-04,21,2015-06-03 21:00:00,GPM,160.0,sunset,Flow (GPM),2015-06-03,1
3502,2015-06-03 22:00:00,2015-06-04,22,2015-06-03 22:00:00,GPM,139.99999999999997,sunset,Flow (GPM),2015-06-03,1
3503,2015-06-03 23:00:00,2015-06-04,23,2015-06-03 23:00:00,GPM,60.0,sunset,Flow (GPM),2015-06-03,1
3504,2015-06-04 00:00:00,2015-06-04,0,2015-06-04 00:00:00,GPM,40.0,sunset,Flow (GPM),2015-06-04,1
3505,2015-06-04 01:00:00,2015-06-04,1,2015-06-04 01:00:00,GPM,0.0,sunset,Flow (GPM),2015-06-04,1
3506,2015-06-04 02:00:00,2015-06-04,2,2015-06-04 02:00:00,GPM,10.0,sunset,Flow (GPM),2015-06-04,1
3507,2015-06-04 03:00:00,2015-06-04,3,2015-06-04 03:00:00,GPM,10.0,sunset,Flow (GPM),2015-06-04,1
3508,2015-06-04 04:00:00,2015-06-04,4,2015-06-04 04:00:00,GPM,0.0,sunset,Flow (GPM),2015-06-04,1
3509,2015-06-04 05:00:00,2015-06-04,5,2015-06-04 05:00:00,GPM,60.0,sunset,Flow (GPM),2015-06-04,1
3510,2015-06-04 06:00:00,2015-06-04,6,2015-06-04 06:00:00,GPM,50.0,sunset,Flow (GPM),2015-06-04,1
3511,2015-06-04 07:00:00,2015-06-04,7,2015-06-04 07:00:00,GPM,210.0,sunset,Flow (GPM),2015-06-04,1
3512,2015-06-04 08:00:00,2015-06-04,8,2015-06-04 08:00:00,GPM,170.0,sunset,Flow (GPM),2015-06-04,1
3513,2015-06-04 09:00:00,2015-06-04,9,2015-06-04 09:00:00,GPM,110.00000000000001,sunset,Flow (GPM),2015-06-04,1
3514,2015-06-04 10:00:00,2015-06-04,10,2015-06-04 10:00:00,GPM,30.0,sunset,Flow (GPM),2015-06-04,1
3515,2015-06-04 11:00:00,2015-06-04,11,2015-06-04 11:00:00,GPM,40.0,sunset,Flow (GPM),2015-06-04,1
3516,2015-06-04 12:00:00,2015-06-04,12,2015-06-04 12:00:00,GPM,40.00000000000001,sunset,Flow (GPM),2015-06-04,1
3517,2015-06-04 13:00:00,2015-06-04,13,2015-06-04 13:00:00,GPM,40.0,sunset,Flow (GPM),2015-06-04,1
3518,2015-06-04 14:00:00,2015-06-04,14,2015-06-04 14:00:00,GPM,20.0,sunset,Flow (GPM),2015-06-04,1
3519,2015-06-04 15:00:00,2015-06-04,15,2015-06-04 15:00:00,GPM,40.05,sunset,Flow (GPM),2015-06-04,1
3520,2015-06-04 16:00:00,2015-06-04,16,2015-06-04 16:00:00,GPM,40.0,sunset,Flow (GPM),2015-06-04,1
3521,2015-06-04 17:00:00,2015-06-05,17,2015-06-04 17:00:00,GPM,30.0,sunset,Flow (GPM),2015-06-04,1
3522,2015-06-04 18:00:00,2015-06-05,18,2015-06-04 18:00:00,GPM,40.0,sunset,Flow (GPM),2015-06-04,1
