,variable,Date,Hour,value,units,site,dates,WeekDay,WeekPart,time stamp
12393,Total.Flow,1/8/2018,22,0.13715,GPM,BuildingA,1/8/2018,2,Weekday,1/8/2018 22:00
12394,Total.Flow,1/8/2018,23,0.099966667,GPM,BuildingA,1/8/2018,2,Weekday,1/8/2018 23:00
12395,Total.Flow,1/9/2018,0,0,GPM,BuildingA,1/9/2018,3,Weekday,1/9/2018 0:00
12396,Total.Flow,1/9/2018,1,0,GPM,BuildingA,1/9/2018,3,Weekday,1/9/2018 1:00
12397,Total.Flow,1/9/2018,2,0,GPM,BuildingA,1/9/2018,3,Weekday,1/9/2018 2:00
12398,Total.Flow,1/9/2018,3,0.024533333,GPM,BuildingA,1/9/2018,3,Weekday,1/9/2018 3:00
12399,Total.Flow,1/9/2018,4,0.012466667,GPM,BuildingA,1/9/2018,3,Weekday,1/9/2018 4:00
12400,Total.Flow,1/9/2018,5,0,GPM,BuildingA,1/9/2018,3,Weekday,1/9/2018 5:00
12401,Total.Flow,1/9/2018,6,0.06255,GPM,BuildingA,1/9/2018,3,Weekday,1/9/2018 6:00
12402,Total.Flow,1/9/2018,7,0.67415,GPM,BuildingA,1/9/2018,3,Weekday,1/9/2018 7:00
12403,Total.Flow,1/9/2018,8,0.374016667,GPM,BuildingA,1/9/2018,3,Weekday,1/9/2018 8:00
12404,Total.Flow,1/9/2018,9,0.324233333,GPM,BuildingA,1/9/2018,3,Weekday,1/9/2018 9:00
12405,Total.Flow,1/9/2018,10,0.524733333,GPM,BuildingA,1/9/2018,3,Weekday,1/9/2018 10:00
12406,Total.Flow,1/9/2018,11,0.5484,GPM,BuildingA,1/9/2018,3,Weekday,1/9/2018 11:00
12407,Total.Flow,1/9/2018,12,0.22485,GPM,BuildingA,1/9/2018,3,Weekday,1/9/2018 12:00
12408,Total.Flow,1/9/2018,13,0.28685,GPM,BuildingA,1/9/2018,3,Weekday,1/9/2018 13:00
12409,Total.Flow,1/9/2018,14,0.087083333,GPM,BuildingA,1/9/2018,3,Weekday,1/9/2018 14:00
12410,Total.Flow,1/9/2018,15,0.1993,GPM,BuildingA,1/9/2018,3,Weekday,1/9/2018 15:00
12411,Total.Flow,1/9/2018,16,0.150066667,GPM,BuildingA,1/9/2018,3,Weekday,1/9/2018 16:00
12412,Total.Flow,1/9/2018,17,0.099766667,GPM,BuildingA,1/9/2018,3,Weekday,1/9/2018 17:00
12413,Total.Flow,1/9/2018,18,0.137583333,GPM,BuildingA,1/9/2018,3,Weekday,1/9/2018 18:00
12414,Total.Flow,1/9/2018,19,0.0877,GPM,BuildingA,1/9/2018,3,Weekday,1/9/2018 19:00
12415,Total.Flow,1/9/2018,20,0.236733333,GPM,BuildingA,1/9/2018,3,Weekday,1/9/2018 20:00
12416,Total.Flow,1/9/2018,21,0.1245,GPM,BuildingA,1/9/2018,3,Weekday,1/9/2018 21:00
12417,Total.Flow,1/9/2018,22,0.124883333,GPM,BuildingA,1/9/2018,3,Weekday,1/9/2018 22:00
12418,Total.Flow,1/9/2018,23,0.086466667,GPM,BuildingA,1/9/2018,3,Weekday,1/9/2018 23:00
12419,Total.Flow,1/10/2018,0,0.0372,GPM,BuildingA,1/10/2018,4,Weekday,1/10/2018 0:00
12420,Total.Flow,1/10/2018,1,0,GPM,BuildingA,1/10/2018,4,Weekday,1/10/2018 1:00
12421,Total.Flow,1/10/2018,2,0.012466667,GPM,BuildingA,1/10/2018,4,Weekday,1/10/2018 2:00
12422,Total.Flow,1/10/2018,3,0,GPM,BuildingA,1/10/2018,4,Weekday,1/10/2018 3:00
12423,Total.Flow,1/10/2018,4,0.012266667,GPM,BuildingA,1/10/2018,4,Weekday,1/10/2018 4:00
12424,Total.Flow,1/10/2018,5,0.024733333,GPM,BuildingA,1/10/2018,4,Weekday,1/10/2018 5:00
12425,Total.Flow,1/10/2018,6,0.012466667,GPM,BuildingA,1/10/2018,4,Weekday,1/10/2018 6:00
12426,Total.Flow,1/10/2018,7,0.170116667,GPM,BuildingA,1/10/2018,4,Weekday,1/10/2018 7:00
12427,Total.Flow,1/10/2018,8,0.5424,GPM,BuildingA,1/10/2018,4,Weekday,1/10/2018 8:00
12428,Total.Flow,1/10/2018,9,1.135616667,GPM,BuildingA,1/10/2018,4,Weekday,1/10/2018 9:00
12429,Total.Flow,1/10/2018,10,0.174566667,GPM,BuildingA,1/10/2018,4,Weekday,1/10/2018 10:00
12430,Total.Flow,1/10/2018,11,0.09975,GPM,BuildingA,1/10/2018,4,Weekday,1/10/2018 11:00
12431,Total.Flow,1/10/2018,12,0.149666667,GPM,BuildingA,1/10/2018,4,Weekday,1/10/2018 12:00
12432,Total.Flow,1/10/2018,13,0.0875,GPM,BuildingA,1/10/2018,4,Weekday,1/10/2018 13:00
12433,Total.Flow,1/10/2018,14,0.124466667,GPM,BuildingA,1/10/2018,4,Weekday,1/10/2018 14:00
12434,Total.Flow,1/10/2018,15,0.199283333,GPM,BuildingA,1/10/2018,4,Weekday,1/10/2018 15:00
12435,Total.Flow,1/10/2018,16,0.061933333,GPM,BuildingA,1/10/2018,4,Weekday,1/10/2018 16:00
12436,Total.Flow,1/10/2018,17,0.174566667,GPM,BuildingA,1/10/2018,4,Weekday,1/10/2018 17:00
12437,Total.Flow,1/10/2018,18,0.311916667,GPM,BuildingA,1/10/2018,4,Weekday,1/10/2018 18:00
12438,Total.Flow,1/10/2018,19,0.236716667,GPM,BuildingA,1/10/2018,4,Weekday,1/10/2018 19:00
12439,Total.Flow,1/10/2018,20,0.286566667,GPM,BuildingA,1/10/2018,4,Weekday,1/10/2018 20:00
12440,Total.Flow,1/10/2018,21,0.0744,GPM,BuildingA,1/10/2018,4,Weekday,1/10/2018 21:00
12441,Total.Flow,1/10/2018,22,0.074816667,GPM,BuildingA,1/10/2018,4,Weekday,1/10/2018 22:00
12442,Total.Flow,1/10/2018,23,0.149616667,GPM,BuildingA,1/10/2018,4,Weekday,1/10/2018 23:00
12443,Total.Flow,1/11/2018,0,0,GPM,BuildingA,1/11/2018,5,Weekday,1/11/2018 0:00
12444,Total.Flow,1/11/2018,1,0,GPM,BuildingA,1/11/2018,5,Weekday,1/11/2018 1:00
12445,Total.Flow,1/11/2018,2,0,GPM,BuildingA,1/11/2018,5,Weekday,1/11/2018 2:00
12446,Total.Flow,1/11/2018,3,0.024733333,GPM,BuildingA,1/11/2018,5,Weekday,1/11/2018 3:00
12447,Total.Flow,1/11/2018,4,0.012683333,GPM,BuildingA,1/11/2018,5,Weekday,1/11/2018 4:00
12448,Total.Flow,1/11/2018,5,0,GPM,BuildingA,1/11/2018,5,Weekday,1/11/2018 5:00
12449,Total.Flow,1/11/2018,6,0.012466667,GPM,BuildingA,1/11/2018,5,Weekday,1/11/2018 6:00
12450,Total.Flow,1/11/2018,7,0.02495,GPM,BuildingA,1/11/2018,5,Weekday,1/11/2018 7:00
12451,Total.Flow,1/11/2018,8,0.910016667,GPM,BuildingA,1/11/2018,5,Weekday,1/11/2018 8:00
12452,Total.Flow,1/11/2018,9,0.636083333,GPM,BuildingA,1/11/2018,5,Weekday,1/11/2018 9:00
12453,Total.Flow,1/11/2018,10,0.212,GPM,BuildingA,1/11/2018,5,Weekday,1/11/2018 10:00
12454,Total.Flow,1/11/2018,11,0.1623,GPM,BuildingA,1/11/2018,5,Weekday,1/11/2018 11:00
12455,Total.Flow,1/11/2018,12,0.224,GPM,BuildingA,1/11/2018,5,Weekday,1/11/2018 12:00
12456,Total.Flow,1/11/2018,13,0.124466667,GPM,BuildingA,1/11/2018,5,Weekday,1/11/2018 13:00
12457,Total.Flow,1/11/2018,14,0.22465,GPM,BuildingA,1/11/2018,5,Weekday,1/11/2018 14:00
12458,Total.Flow,1/11/2018,15,0.2124,GPM,BuildingA,1/11/2018,5,Weekday,1/11/2018 15:00
12459,Total.Flow,1/11/2018,16,0.248333333,GPM,BuildingA,1/11/2018,5,Weekday,1/11/2018 16:00
12460,Total.Flow,1/11/2018,17,0.199516667,GPM,BuildingA,1/11/2018,5,Weekday,1/11/2018 17:00
12461,Total.Flow,1/11/2018,18,0.322716667,GPM,BuildingA,1/11/2018,5,Weekday,1/11/2018 18:00
12462,Total.Flow,1/11/2018,19,0.21115,GPM,BuildingA,1/11/2018,5,Weekday,1/11/2018 19:00
12463,Total.Flow,1/11/2018,20,0.212216667,GPM,BuildingA,1/11/2018,5,Weekday,1/11/2018 20:00
12464,Total.Flow,1/11/2018,21,0.124683333,GPM,BuildingA,1/11/2018,5,Weekday,1/11/2018 21:00
12465,Total.Flow,1/11/2018,22,0.187266667,GPM,BuildingA,1/11/2018,5,Weekday,1/11/2018 22:00
12466,Total.Flow,1/11/2018,23,0.06235,GPM,BuildingA,1/11/2018,5,Weekday,1/11/2018 23:00
12467,Total.Flow,1/12/2018,0,0,GPM,BuildingA,1/12/2018,6,Weekend,1/12/2018 0:00
12468,Total.Flow,1/12/2018,1,0,GPM,BuildingA,1/12/2018,6,Weekend,1/12/2018 1:00
12469,Total.Flow,1/12/2018,2,0.012266667,GPM,BuildingA,1/12/2018,6,Weekend,1/12/2018 2:00
12470,Total.Flow,1/12/2018,3,0,GPM,BuildingA,1/12/2018,6,Weekend,1/12/2018 3:00
12471,Total.Flow,1/12/2018,4,0.012466667,GPM,BuildingA,1/12/2018,6,Weekend,1/12/2018 4:00
12472,Total.Flow,1/12/2018,5,0.061916667,GPM,BuildingA,1/12/2018,6,Weekend,1/12/2018 5:00
12473,Total.Flow,1/12/2018,6,0.074383333,GPM,BuildingA,1/12/2018,6,Weekend,1/12/2018 6:00
12474,Total.Flow,1/12/2018,7,1.045933333,GPM,BuildingA,1/12/2018,6,Weekend,1/12/2018 7:00
12475,Total.Flow,1/12/2018,8,0.0875,GPM,BuildingA,1/12/2018,6,Weekend,1/12/2018 8:00
12476,Total.Flow,1/12/2018,9,0.698633333,GPM,BuildingA,1/12/2018,6,Weekend,1/12/2018 9:00
12477,Total.Flow,1/12/2018,10,0.073983333,GPM,BuildingA,1/12/2018,6,Weekend,1/12/2018 10:00
12478,Total.Flow,1/12/2018,11,0.04945,GPM,BuildingA,1/12/2018,6,Weekend,1/12/2018 11:00
12479,Total.Flow,1/12/2018,12,0.0503,GPM,BuildingA,1/12/2018,6,Weekend,1/12/2018 12:00
12480,Total.Flow,1/12/2018,13,0.174166667,GPM,BuildingA,1/12/2018,6,Weekend,1/12/2018 13:00
12481,Total.Flow,1/12/2018,14,0.049883333,GPM,BuildingA,1/12/2018,6,Weekend,1/12/2018 14:00
12482,Total.Flow,1/12/2018,15,0.012466667,GPM,BuildingA,1/12/2018,6,Weekend,1/12/2018 15:00
12483,Total.Flow,1/12/2018,16,0.14985,GPM,BuildingA,1/12/2018,6,Weekend,1/12/2018 16:00
12484,Total.Flow,1/12/2018,17,0.199333333,GPM,BuildingA,1/12/2018,6,Weekend,1/12/2018 17:00
12485,Total.Flow,1/12/2018,18,0.11245,GPM,BuildingA,1/12/2018,6,Weekend,1/12/2018 18:00
12486,Total.Flow,1/12/2018,19,0.149866667,GPM,BuildingA,1/12/2018,6,Weekend,1/12/2018 19:00
12487,Total.Flow,1/12/2018,20,0.274116667,GPM,BuildingA,1/12/2018,6,Weekend,1/12/2018 20:00
12488,Total.Flow,1/12/2018,21,0.187266667,GPM,BuildingA,1/12/2018,6,Weekend,1/12/2018 21:00
12489,Total.Flow,1/12/2018,22,0.1243,GPM,BuildingA,1/12/2018,6,Weekend,1/12/2018 22:00
12490,Total.Flow,1/12/2018,23,0.0501,GPM,BuildingA,1/12/2018,6,Weekend,1/12/2018 23:00
12491,Total.Flow,1/13/2018,0,0,GPM,BuildingA,1/13/2018,7,Weekend,1/13/2018 0:00
12492,Total.Flow,1/13/2018,1,0,GPM,BuildingA,1/13/2018,7,Weekend,1/13/2018 1:00
12493,Total.Flow,1/13/2018,2,0,GPM,BuildingA,1/13/2018,7,Weekend,1/13/2018 2:00
12494,Total.Flow,1/13/2018,3,0.049466667,GPM,BuildingA,1/13/2018,7,Weekend,1/13/2018 3:00
12495,Total.Flow,1/13/2018,4,0.012466667,GPM,BuildingA,1/13/2018,7,Weekend,1/13/2018 4:00
12496,Total.Flow,1/13/2018,5,0.02515,GPM,BuildingA,1/13/2018,7,Weekend,1/13/2018 5:00
12497,Total.Flow,1/13/2018,6,0,GPM,BuildingA,1/13/2018,7,Weekend,1/13/2018 6:00
12498,Total.Flow,1/13/2018,7,0.150033333,GPM,BuildingA,1/13/2018,7,Weekend,1/13/2018 7:00
12499,Total.Flow,1/13/2018,8,0.697766667,GPM,BuildingA,1/13/2018,7,Weekend,1/13/2018 8:00
12500,Total.Flow,1/13/2018,9,0.647733333,GPM,BuildingA,1/13/2018,7,Weekend,1/13/2018 9:00
12501,Total.Flow,1/13/2018,10,0.24915,GPM,BuildingA,1/13/2018,7,Weekend,1/13/2018 10:00
12502,Total.Flow,1/13/2018,11,0.374466667,GPM,BuildingA,1/13/2018,7,Weekend,1/13/2018 11:00
12503,Total.Flow,1/13/2018,12,0.29755,GPM,BuildingA,1/13/2018,7,Weekend,1/13/2018 12:00
12504,Total.Flow,1/13/2018,13,0.074633333,GPM,BuildingA,1/13/2018,7,Weekend,1/13/2018 13:00
12505,Total.Flow,1/13/2018,14,0.037416667,GPM,BuildingA,1/13/2018,7,Weekend,1/13/2018 14:00
12506,Total.Flow,1/13/2018,15,0.162716667,GPM,BuildingA,1/13/2018,7,Weekend,1/13/2018 15:00
12507,Total.Flow,1/13/2018,16,0.06255,GPM,BuildingA,1/13/2018,7,Weekend,1/13/2018 16:00
12508,Total.Flow,1/13/2018,17,0.074816667,GPM,BuildingA,1/13/2018,7,Weekend,1/13/2018 17:00
12509,Total.Flow,1/13/2018,18,0.1247,GPM,BuildingA,1/13/2018,7,Weekend,1/13/2018 18:00
12510,Total.Flow,1/13/2018,19,0.0871,GPM,BuildingA,1/13/2018,7,Weekend,1/13/2018 19:00
12511,Total.Flow,1/13/2018,20,0.162766667,GPM,BuildingA,1/13/2018,7,Weekend,1/13/2018 20:00
12512,Total.Flow,1/13/2018,21,0.087483333,GPM,BuildingA,1/13/2018,7,Weekend,1/13/2018 21:00
12513,Total.Flow,1/13/2018,22,0.062366667,GPM,BuildingA,1/13/2018,7,Weekend,1/13/2018 22:00
12514,Total.Flow,1/13/2018,23,0.04945,GPM,BuildingA,1/13/2018,7,Weekend,1/13/2018 23:00
12515,Total.Flow,1/14/2018,0,0.02515,GPM,BuildingA,1/14/2018,1,Weekday,1/14/2018 0:00
12516,Total.Flow,1/14/2018,1,0,GPM,BuildingA,1/14/2018,1,Weekday,1/14/2018 1:00
12517,Total.Flow,1/14/2018,2,0,GPM,BuildingA,1/14/2018,1,Weekday,1/14/2018 2:00
12518,Total.Flow,1/14/2018,3,0.012683333,GPM,BuildingA,1/14/2018,1,Weekday,1/14/2018 3:00
12519,Total.Flow,1/14/2018,4,0,GPM,BuildingA,1/14/2018,1,Weekday,1/14/2018 4:00
12520,Total.Flow,1/14/2018,5,0,GPM,BuildingA,1/14/2018,1,Weekday,1/14/2018 5:00
12521,Total.Flow,1/14/2018,6,0.0372,GPM,BuildingA,1/14/2018,1,Weekday,1/14/2018 6:00
12522,Total.Flow,1/14/2018,7,0.18785,GPM,BuildingA,1/14/2018,1,Weekday,1/14/2018 7:00
12523,Total.Flow,1/14/2018,8,0.722116667,GPM,BuildingA,1/14/2018,1,Weekday,1/14/2018 8:00
12524,Total.Flow,1/14/2018,9,0.348483333,GPM,BuildingA,1/14/2018,1,Weekday,1/14/2018 9:00
12525,Total.Flow,1/14/2018,10,0.696983333,GPM,BuildingA,1/14/2018,1,Weekday,1/14/2018 10:00
12526,Total.Flow,1/14/2018,11,0.174766667,GPM,BuildingA,1/14/2018,1,Weekday,1/14/2018 11:00
12527,Total.Flow,1/14/2018,12,0.448883333,GPM,BuildingA,1/14/2018,1,Weekday,1/14/2018 12:00
12528,Total.Flow,1/14/2018,13,0.174566667,GPM,BuildingA,1/14/2018,1,Weekday,1/14/2018 13:00
12529,Total.Flow,1/14/2018,14,0.049883333,GPM,BuildingA,1/14/2018,1,Weekday,1/14/2018 14:00
12530,Total.Flow,1/14/2018,15,0.012266667,GPM,BuildingA,1/14/2018,1,Weekday,1/14/2018 15:00
12531,Total.Flow,1/14/2018,16,0.012466667,GPM,BuildingA,1/14/2018,1,Weekday,1/14/2018 16:00
12532,Total.Flow,1/14/2018,17,0.135083333,GPM,BuildingA,1/14/2018,1,Weekday,1/14/2018 17:00
12533,Total.Flow,1/14/2018,18,0.1247,GPM,BuildingA,1/14/2018,1,Weekday,1/14/2018 18:00
12534,Total.Flow,1/14/2018,19,0.187433333,GPM,BuildingA,1/14/2018,1,Weekday,1/14/2018 19:00
12535,Total.Flow,1/14/2018,20,0.137583333,GPM,BuildingA,1/14/2018,1,Weekday,1/14/2018 20:00
12536,Total.Flow,1/14/2018,21,0.049466667,GPM,BuildingA,1/14/2018,1,Weekday,1/14/2018 21:00
12537,Total.Flow,1/14/2018,22,0.07505,GPM,BuildingA,1/14/2018,1,Weekday,1/14/2018 22:00
12538,Total.Flow,1/14/2018,23,0.049883333,GPM,BuildingA,1/14/2018,1,Weekday,1/14/2018 23:00
12539,Total.Flow,1/15/2018,0,0.012466667,GPM,BuildingA,1/15/2018,2,Weekday,1/15/2018 0:00
12540,Total.Flow,1/15/2018,1,0,GPM,BuildingA,1/15/2018,2,Weekday,1/15/2018 1:00
12541,Total.Flow,1/15/2018,2,0,GPM,BuildingA,1/15/2018,2,Weekday,1/15/2018 2:00
12542,Total.Flow,1/15/2018,3,0,GPM,BuildingA,1/15/2018,2,Weekday,1/15/2018 3:00
12543,Total.Flow,1/15/2018,4,0,GPM,BuildingA,1/15/2018,2,Weekday,1/15/2018 4:00
12544,Total.Flow,1/15/2018,5,0,GPM,BuildingA,1/15/2018,2,Weekday,1/15/2018 5:00
12545,Total.Flow,1/15/2018,6,0.012466667,GPM,BuildingA,1/15/2018,2,Weekday,1/15/2018 6:00
12546,Total.Flow,1/15/2018,7,0.248766667,GPM,BuildingA,1/15/2018,2,Weekday,1/15/2018 7:00
12547,Total.Flow,1/15/2018,8,0.797516667,GPM,BuildingA,1/15/2018,2,Weekday,1/15/2018 8:00
12548,Total.Flow,1/15/2018,9,0.1623,GPM,BuildingA,1/15/2018,2,Weekday,1/15/2018 9:00
12549,Total.Flow,1/15/2018,10,0.486666667,GPM,BuildingA,1/15/2018,2,Weekday,1/15/2018 10:00
12550,Total.Flow,1/15/2018,11,0.37425,GPM,BuildingA,1/15/2018,2,Weekday,1/15/2018 11:00
12551,Total.Flow,1/15/2018,12,0.0877,GPM,BuildingA,1/15/2018,2,Weekday,1/15/2018 12:00
12552,Total.Flow,1/15/2018,13,0.09975,GPM,BuildingA,1/15/2018,2,Weekday,1/15/2018 13:00
12553,Total.Flow,1/15/2018,14,0.149833333,GPM,BuildingA,1/15/2018,2,Weekday,1/15/2018 14:00
12554,Total.Flow,1/15/2018,15,0.012466667,GPM,BuildingA,1/15/2018,2,Weekday,1/15/2018 15:00
12555,Total.Flow,1/15/2018,16,0.049683333,GPM,BuildingA,1/15/2018,2,Weekday,1/15/2018 16:00
12556,Total.Flow,1/15/2018,17,0.1382,GPM,BuildingA,1/15/2018,2,Weekday,1/15/2018 17:00
12557,Total.Flow,1/15/2018,18,0.186816667,GPM,BuildingA,1/15/2018,2,Weekday,1/15/2018 18:00
12558,Total.Flow,1/15/2018,19,0.423066667,GPM,BuildingA,1/15/2018,2,Weekday,1/15/2018 19:00
12559,Total.Flow,1/15/2018,20,0.148816667,GPM,BuildingA,1/15/2018,2,Weekday,1/15/2018 20:00
12560,Total.Flow,1/15/2018,21,0.062766667,GPM,BuildingA,1/15/2018,2,Weekday,1/15/2018 21:00
12561,Total.Flow,1/15/2018,22,0.087716667,GPM,BuildingA,1/15/2018,2,Weekday,1/15/2018 22:00
12562,Total.Flow,1/15/2018,23,0.15005,GPM,BuildingA,1/15/2018,2,Weekday,1/15/2018 23:00
12563,Total.Flow,1/16/2018,0,0,GPM,BuildingA,1/16/2018,3,Weekday,1/16/2018 0:00
12564,Total.Flow,1/16/2018,1,0.012683333,GPM,BuildingA,1/16/2018,3,Weekday,1/16/2018 1:00
12565,Total.Flow,1/16/2018,2,0.012466667,GPM,BuildingA,1/16/2018,3,Weekday,1/16/2018 2:00
12566,Total.Flow,1/16/2018,3,0,GPM,BuildingA,1/16/2018,3,Weekday,1/16/2018 3:00
12567,Total.Flow,1/16/2018,4,0.02495,GPM,BuildingA,1/16/2018,3,Weekday,1/16/2018 4:00
12568,Total.Flow,1/16/2018,5,0,GPM,BuildingA,1/16/2018,3,Weekday,1/16/2018 5:00
12569,Total.Flow,1/16/2018,6,0.025366667,GPM,BuildingA,1/16/2018,3,Weekday,1/16/2018 6:00
12570,Total.Flow,1/16/2018,7,0.287016667,GPM,BuildingA,1/16/2018,3,Weekday,1/16/2018 7:00
12571,Total.Flow,1/16/2018,8,0.062133333,GPM,BuildingA,1/16/2018,3,Weekday,1/16/2018 8:00
12572,Total.Flow,1/16/2018,9,0.822916667,GPM,BuildingA,1/16/2018,3,Weekday,1/16/2018 9:00
12573,Total.Flow,1/16/2018,10,0.1995,GPM,BuildingA,1/16/2018,3,Weekday,1/16/2018 10:00
12574,Total.Flow,1/16/2018,11,0.236716667,GPM,BuildingA,1/16/2018,3,Weekday,1/16/2018 11:00
12575,Total.Flow,1/16/2018,12,0.250216667,GPM,BuildingA,1/16/2018,3,Weekday,1/16/2018 12:00
12576,Total.Flow,1/16/2018,13,0.161466667,GPM,BuildingA,1/16/2018,3,Weekday,1/16/2018 13:00
12577,Total.Flow,1/16/2018,14,0.02515,GPM,BuildingA,1/16/2018,3,Weekday,1/16/2018 14:00
12578,Total.Flow,1/16/2018,15,0.1492,GPM,BuildingA,1/16/2018,3,Weekday,1/16/2018 15:00
12579,Total.Flow,1/16/2018,16,0.100666667,GPM,BuildingA,1/16/2018,3,Weekday,1/16/2018 16:00
12580,Total.Flow,1/16/2018,17,0.087066667,GPM,BuildingA,1/16/2018,3,Weekday,1/16/2018 17:00
12581,Total.Flow,1/16/2018,18,0.099116667,GPM,BuildingA,1/16/2018,3,Weekday,1/16/2018 18:00
12582,Total.Flow,1/16/2018,19,0.012266667,GPM,BuildingA,1/16/2018,3,Weekday,1/16/2018 19:00
12583,Total.Flow,1/16/2018,20,0.275366667,GPM,BuildingA,1/16/2018,3,Weekday,1/16/2018 20:00
12584,Total.Flow,1/16/2018,21,0,GPM,BuildingA,1/16/2018,3,Weekday,1/16/2018 21:00
12585,Total.Flow,1/16/2018,22,0.1617,GPM,BuildingA,1/16/2018,3,Weekday,1/16/2018 22:00
12586,Total.Flow,1/16/2018,23,0.099533333,GPM,BuildingA,1/16/2018,3,Weekday,1/16/2018 23:00
12587,Total.Flow,1/17/2018,0,0,GPM,BuildingA,1/17/2018,4,Weekday,1/17/2018 0:00
12588,Total.Flow,1/17/2018,1,0,GPM,BuildingA,1/17/2018,4,Weekday,1/17/2018 1:00
12589,Total.Flow,1/17/2018,2,0,GPM,BuildingA,1/17/2018,4,Weekday,1/17/2018 2:00
12590,Total.Flow,1/17/2018,3,0,GPM,BuildingA,1/17/2018,4,Weekday,1/17/2018 3:00
12591,Total.Flow,1/17/2018,4,0.06215,GPM,BuildingA,1/17/2018,4,Weekday,1/17/2018 4:00
12592,Total.Flow,1/17/2018,5,0.024733333,GPM,BuildingA,1/17/2018,4,Weekday,1/17/2018 5:00
12593,Total.Flow,1/17/2018,6,0.0374,GPM,BuildingA,1/17/2018,4,Weekday,1/17/2018 6:00
12594,Total.Flow,1/17/2018,7,0.198666667,GPM,BuildingA,1/17/2018,4,Weekday,1/17/2018 7:00
12595,Total.Flow,1/17/2018,8,0.885666667,GPM,BuildingA,1/17/2018,4,Weekday,1/17/2018 8:00
12596,Total.Flow,1/17/2018,9,0.186816667,GPM,BuildingA,1/17/2018,4,Weekday,1/17/2018 9:00
12597,Total.Flow,1/17/2018,10,0.29885,GPM,BuildingA,1/17/2018,4,Weekday,1/17/2018 10:00
12598,Total.Flow,1/17/2018,11,0.22445,GPM,BuildingA,1/17/2018,4,Weekday,1/17/2018 11:00
12599,Total.Flow,1/17/2018,12,0.436383333,GPM,BuildingA,1/17/2018,4,Weekday,1/17/2018 12:00
12600,Total.Flow,1/17/2018,13,0.012466667,GPM,BuildingA,1/17/2018,4,Weekday,1/17/2018 13:00
12601,Total.Flow,1/17/2018,14,0.113066667,GPM,BuildingA,1/17/2018,4,Weekday,1/17/2018 14:00
12602,Total.Flow,1/17/2018,15,0.125116667,GPM,BuildingA,1/17/2018,4,Weekday,1/17/2018 15:00
12603,Total.Flow,1/17/2018,16,0.18705,GPM,BuildingA,1/17/2018,4,Weekday,1/17/2018 16:00
12604,Total.Flow,1/17/2018,17,0.136933333,GPM,BuildingA,1/17/2018,4,Weekday,1/17/2018 17:00
12605,Total.Flow,1/17/2018,18,0.0877,GPM,BuildingA,1/17/2018,4,Weekday,1/17/2018 18:00
12606,Total.Flow,1/17/2018,19,0.20015,GPM,BuildingA,1/17/2018,4,Weekday,1/17/2018 19:00
12607,Total.Flow,1/17/2018,20,0.125133333,GPM,BuildingA,1/17/2018,4,Weekday,1/17/2018 20:00
12608,Total.Flow,1/17/2018,21,0.062983333,GPM,BuildingA,1/17/2018,4,Weekday,1/17/2018 21:00
12609,Total.Flow,1/17/2018,22,0.024733333,GPM,BuildingA,1/17/2018,4,Weekday,1/17/2018 22:00
12610,Total.Flow,1/17/2018,23,0.100166667,GPM,BuildingA,1/17/2018,4,Weekday,1/17/2018 23:00
12611,Total.Flow,1/18/2018,0,0,GPM,BuildingA,1/18/2018,5,Weekday,1/18/2018 0:00
12612,Total.Flow,1/18/2018,1,0.012466667,GPM,BuildingA,1/18/2018,5,Weekday,1/18/2018 1:00
12613,Total.Flow,1/18/2018,2,0,GPM,BuildingA,1/18/2018,5,Weekday,1/18/2018 2:00
12614,Total.Flow,1/18/2018,3,0.02495,GPM,BuildingA,1/18/2018,5,Weekday,1/18/2018 3:00
12615,Total.Flow,1/18/2018,4,0.012683333,GPM,BuildingA,1/18/2018,5,Weekday,1/18/2018 4:00
12616,Total.Flow,1/18/2018,5,0.112216667,GPM,BuildingA,1/18/2018,5,Weekday,1/18/2018 5:00
12617,Total.Flow,1/18/2018,6,0.062333333,GPM,BuildingA,1/18/2018,5,Weekday,1/18/2018 6:00
12618,Total.Flow,1/18/2018,7,0.648383333,GPM,BuildingA,1/18/2018,5,Weekday,1/18/2018 7:00
12619,Total.Flow,1/18/2018,8,0.41105,GPM,BuildingA,1/18/2018,5,Weekday,1/18/2018 8:00
12620,Total.Flow,1/18/2018,9,0.423733333,GPM,BuildingA,1/18/2018,5,Weekday,1/18/2018 9:00
12621,Total.Flow,1/18/2018,10,0.124083333,GPM,BuildingA,1/18/2018,5,Weekday,1/18/2018 10:00
12622,Total.Flow,1/18/2018,11,0.2743,GPM,BuildingA,1/18/2018,5,Weekday,1/18/2018 11:00
12623,Total.Flow,1/18/2018,12,0.211383333,GPM,BuildingA,1/18/2018,5,Weekday,1/18/2018 12:00
12624,Total.Flow,1/18/2018,13,0.0877,GPM,BuildingA,1/18/2018,5,Weekday,1/18/2018 13:00
12625,Total.Flow,1/18/2018,14,0,GPM,BuildingA,1/18/2018,5,Weekday,1/18/2018 14:00
12626,Total.Flow,1/18/2018,15,0.0372,GPM,BuildingA,1/18/2018,5,Weekday,1/18/2018 15:00
12627,Total.Flow,1/18/2018,16,0.0372,GPM,BuildingA,1/18/2018,5,Weekday,1/18/2018 16:00
12628,Total.Flow,1/18/2018,17,0.1488,GPM,BuildingA,1/18/2018,5,Weekday,1/18/2018 17:00
