,dates,hour_pt,value,timestep_sum,peak_volumes,peak_hours,peak_norm,site
383,2015-11-14,276,2820.0,24,780.0,11,0.2765957446808511,stream
384,2015-11-17,276,2950.0000000000005,24,799.9999999999999,8,0.27118644067796605,stream
385,2015-11-18,276,2970.000000000001,24,720.0,8,0.24242424242424235,stream
386,2015-11-19,276,2950.000000000001,24,780.0,8,0.2644067796610169,stream
387,2015-11-20,276,2670.0000000000005,24,840.0,8,0.31460674157303364,stream
388,2015-11-21,276,2840.0,24,790.0,10,0.278169014084507,stream
389,2015-11-24,276,2730.0,24,680.0,8,0.2490842490842491,stream
390,2015-11-25,276,2830.0,24,940.0000000000001,8,0.33215547703180215,stream
391,2015-11-27,276,2340.0000000000005,24,440.00000000000006,10,0.188034188034188,stream
392,2015-11-28,276,2670.0,24,820.0000000000001,10,0.3071161048689139,stream
393,2015-12-01,276,2899.9999999999995,24,820.0000000000001,7,0.28275862068965524,stream
394,2015-12-02,276,2910.0,24,720.0,7,0.24742268041237114,stream
395,2015-12-03,276,2450.0,24,739.9999999999999,8,0.30204081632653057,stream
396,2015-12-04,276,2590.0000000000005,24,779.9999999999999,8,0.3011583011583011,stream
397,2015-12-05,276,2810.0,24,780.0,12,0.2775800711743772,stream
398,2015-12-08,276,2440.0,24,659.9999999999999,7,0.2704918032786885,stream
399,2015-12-09,276,2919.999999999999,24,739.9999999999999,21,0.25342465753424664,stream
400,2015-12-10,276,2289.9999999999995,24,720.0000000000001,8,0.3144104803493451,stream
401,2015-12-11,276,2519.9999999999995,24,620.0,7,0.24603174603174607,stream
402,2015-12-12,276,2650.0000000000005,24,780.0,14,0.2943396226415094,stream
403,2015-12-15,276,2740.0000000000005,24,680.0,8,0.2481751824817518,stream
404,2015-12-16,276,2590.0,24,770.0,8,0.2972972972972973,stream
405,2015-12-17,276,2860.0000000000005,24,770.0,7,0.2692307692307692,stream
406,2015-12-18,276,2509.9999999999995,24,739.9999999999999,8,0.2948207171314741,stream
407,2015-12-19,276,2549.9999999999995,24,799.9999999999999,12,0.3137254901960785,stream
408,2015-12-22,276,2570.0,24,650.0,21,0.2529182879377432,stream
409,2015-12-23,276,2189.9999999999995,24,610.0000000000001,8,0.2785388127853882,stream
410,2015-12-24,276,1840.0000000000002,24,450.0,9,0.24456521739130432,stream
411,2015-12-26,276,1570.0,24,430.00000000000006,13,0.2738853503184714,stream
412,2015-12-29,276,2530.0,24,500.00000000000006,9,0.19762845849802374,stream
413,2015-12-30,276,2500.0,24,580.0,7,0.232,stream
414,2015-12-31,276,2440.0,24,489.99999999999994,10,0.20081967213114754,stream
415,2016-01-02,276,2640.0000000000005,24,590.0,11,0.22348484848484845,stream
416,2016-01-05,276,2820.0,24,720.0,19,0.2553191489361702,stream
417,2016-01-06,276,2780.0,24,770.0,7,0.27697841726618705,stream
418,2016-01-07,276,2629.9999999999995,24,760.0000000000001,7,0.28897338403041833,stream
419,2016-01-08,276,2570.0,24,849.9999999999999,7,0.3307392996108949,stream
420,2016-01-09,276,2680.0,24,630.0,16,0.23507462686567165,stream
421,2016-01-12,276,3070.0000000000005,24,740.0,8,0.24104234527687296,stream
422,2016-01-13,276,2860.0,24,760.0000000000001,8,0.2657342657342658,stream
423,2016-01-14,276,2830.0000000000005,24,719.9999999999999,8,0.25441696113074197,stream
424,2016-01-15,276,2650.0000000000005,24,760.0,7,0.2867924528301886,stream
425,2016-01-16,276,2759.9999999999995,24,760.0,11,0.27536231884057977,stream
426,2016-01-19,276,2800.0,24,790.0000000000001,7,0.2821428571428572,stream
427,2016-01-20,276,2660.0,24,800.0000000000001,7,0.30075187969924816,stream
428,2016-01-21,276,2639.9999999999995,24,820.0,8,0.31060606060606066,stream
429,2016-01-22,276,2439.9999999999995,24,780.0,8,0.31967213114754106,stream
430,2016-01-23,276,2659.999999999999,24,600.0,13,0.22556390977443616,stream
431,2016-01-26,276,2770.0000000000005,24,770.0,8,0.2779783393501805,stream
432,2016-01-27,276,2580.0,24,829.9999999999999,7,0.3217054263565891,stream
433,2016-01-28,276,2560.0000000000005,24,700.0000000000001,7,0.2734375,stream
434,2016-01-29,276,2670.0,24,750.0000000000001,7,0.2808988764044944,stream
435,2016-01-30,276,2910.0000000000005,24,840.0,12,0.28865979381443296,stream
